RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
233,Earl Watson,UTA,PG,52,155,126,224,22,57,33.7,67.4,18.5,31,47,10,88,1078,0,0,712.2
234,Enes Kanter,UTA,C,68,314,293,9,25,19,48.4,69,0,78,118,0,57,912,1,0,710.1
235,Corey Maggette,CHA,PF,33,498,130,40,1,23,37.6,84.9,37.3,185,119,25,60,906,0,0,702
236,Alec Burks,UTA,SG,61,434,133,58,5,29,41.6,72.8,31.9,107,141,15,52,974,0,0,696.6
237,Shaun Livingston,MIL,PG,59,326,127,124,21,27,46.9,79,66.7,64,128,2,67,1117,0,0,693.4
238,Steve Blake,LAL,PG,55,303,91,182,2,40,38.5,81.2,35.1,26,50,59,77,1289,0,0,692.2
239,Sundiata Gaines,BKN,PG,59,300,111,130,3,55,37.5,61,33.3,61,76,29,55,826,0,0,689.2
240,John Salmons,SAC,SF,46,344,134,93,7,37,40.9,64.4,29.5,29,108,33,45,1249,0,0,687.3
241,Josh Howard,UTA,SF,45,380,161,50,11,32,39.7,74.8,23.1,77,138,9,54,1015,0,0,680.2
242,Kirk Hinrich,ATL,SG,48,316,101,132,11,38,41.4,78.1,34.6,25,75,47,58,1236,0,0,675.2
243,Johan Petro,BKN,PF,61,263,240,45,23,22,42.8,80,100,32,114,1,41,958,0,0,667.5
244,Charles Jenkins,GS,PG,53,303,71,170,7,34,44.7,87.8,15,36,129,3,60,915,3,0,665.2
245,Jordan Farmar,BKN,PG,40,408,62,132,2,24,46.5,90.5,43.7,57,93,55,72,843,0,0,660.4
246,Steve Novak,NY,SF,55,479,106,12,9,16,47.5,84.6,46.8,22,29,133,21,1032,0,0,653.2
247,Greg Stiemsma,BOS,C,57,170,185,28,87,37,53,68.2,0,30,70,0,33,788,0,0,649
248,Ben Wallace,DET,PF,63,87,273,43,53,47,39.8,32.7,25,16,34,1,34,990,0,0,645.1
249,Jerryd Bayless,TOR,PG,33,375,71,123,4,24,41.4,86.2,40,81,81,44,59,755,1,0,641.7
250,Tracy McGrady,ATL,PG,54,277,156,110,16,16,42.8,69,45.5,60,86,15,54,862,0,0,639.2
251,Martell Webster,MIN,SF,47,324,168,40,17,31,42.3,79.2,33.9,57,78,37,46,1139,0,0,635.6
252,Emeka Okafor,NO,C,28,278,218,25,27,16,54.3,50.7,0,38,120,0,38,806,5,0,625.1
253,Chuck Hayes,SAC,PF,54,172,234,77,17,36,42.9,66.7,0,26,73,0,50,1039,0,0,624.3
254,John Lucas III,CHI,PG,50,369,76,108,1,19,39.9,87.5,39.3,28,88,55,42,726,0,0,620.2
255,Gerald Green,BKN,SG,32,400,108,34,17,28,48,75.4,38.7,49,111,43,56,788,0,0,614.6
256,Dahntay Jones,IND,SG,67,352,117,65,12,23,40.1,84.2,42.3,85,84,33,47,1079,0,0,612.9
257,Aaron Gray,TOR,C,51,193,290,28,18,22,51.2,53.2,0,25,84,0,53,844,2,0,610
258,Kenyon Martin,LAC,PF,42,217,181,18,43,44,44.1,37,23.1,20,94,3,32,939,0,0,603.2
259,Chris Duhon,ORL,PG,65,241,103,154,9,36,41.7,78.3,42.5,18,35,51,85,1260,0,0,600.6
260,Larry Sanders,MIL,PF,53,186,161,33,76,32,45.7,47.4,0,18,84,0,45,648,1,0,599.7
261,Louis Amundson,IND,PF,60,213,222,14,44,27,43,42.7,0,35,89,0,45,752,1,0,597.4
262,Samardo Samuels,CLE,PF,55,307,187,20,22,23,45.5,69.9,0,93,107,0,57,851,1,0,594.4
263,Willie Green,ATL,SG,53,404,80,40,6,23,47.1,85.7,44.2,48,103,50,33,922,0,0,585
264,Shelvin Mack,WAS,PG,66,242,100,137,2,32,39.6,71,24.5,44,81,12,51,821,0,0,584.5
265,Timofey Mozgov,DEN,C,46,254,191,24,44,16,53.2,62.5,0,40,107,0,57,723,0,0,582.2
266,Donte Greene,SAC,PF,54,296,137,34,30,18,41,80,25.5,44,84,28,32,795,0,0,575.4
267,Kurt Thomas,POR,PF,55,174,196,49,34,28,47.3,72.7,0,16,79,0,34,843,0,0,572.7
268,Daequan Cook,OKC,SF,59,328,127,17,13,23,36.5,63.6,34.3,14,31,84,16,1032,0,0,561.9
269,Daniel Gibson,CLE,PG,36,268,105,80,16,27,34.6,77.3,39.2,34,33,56,48,939,0,0,552
270,Quincy Pondexter,MEM,SG,66,297,143,29,6,30,45.9,65.1,29.7,41,95,22,34,1068,1,0,550.1
271,Michael Redd,PHO,SF,51,418,77,33,0,13,40,79.3,31.8,88,102,42,37,770,0,0,548.9
272,Troy Murphy,LAL,PF,61,196,198,53,16,15,45.7,66.7,42.9,6,50,30,28,982,0,0,547.1
273,Wayne Ellington,MIN,SG,53,324,101,34,11,26,40.4,81,33.9,34,88,38,27,1006,0,0,543.2
274,Gary Forbes,TOR,SF,50,326,105,58,4,25,41.4,72.5,34.9,66,85,30,54,750,2,0,543
275,Jordan Hill,LAL,C,41,217,207,18,27,14,51.1,63.5,0,33,92,0,34,601,6,0,540.4
276,Andray Blatche,WAS,PF,28,252,160,33,19,22,38.4,72.4,28.6,42,102,2,41,677,4,0,534.5
277,Richard Hamilton,CHI,SG,29,339,70,90,1,12,45.3,78.4,38.3,29,128,18,51,726,1,0,533
278,Francisco Garcia,SAC,SF,50,237,100,31,37,37,37.3,80.6,28.4,25,49,38,22,812,0,0,529.5
279,Vladimir Radmanovic,ATL,SF,51,234,148,54,15,23,37.6,80,36.9,28,25,52,40,783,0,0,528.6
280,Thabo Sefolosha,OKC,SF,44,216,134,49,17,40,44.2,88.9,43.2,40,40,32,40,956,0,0,524.3
281,Jannero Pargo,ATL,PG,51,282,76,97,3,20,41.3,95,38.4,19,52,53,51,687,0,0,513.7
282,Chauncey Billups,LAC,PG,22,330,51,87,3,13,37.7,90.7,39.8,97,37,53,41,648,0,0,512.7
283,Mickael Pietrus,BOS,SF,42,289,130,25,10,21,38.5,64.5,33.5,20,43,61,33,921,0,0,511.5
284,Chris Andersen,DEN,PF,34,185,157,8,49,20,54.2,61.8,0,55,65,0,20,529,0,0,503.4
285,Rudy Fernandez,DEN,SF,32,276,65,78,3,33,43.3,71.1,32.8,32,59,42,41,729,0,0,502
286,Nazr Mohammed,OKC,C,65,173,179,14,38,20,45.7,56.5,0,13,80,0,30,720,0,0,494.8
287,Anthony Randolph,MIN,PF,36,260,127,19,35,13,45.9,76.1,0,70,95,0,44,536,2,0,492.9
288,Reggie Williams,CHA,SF,33,274,93,60,3,20,41.6,72.5,30.8,29,73,33,33,746,0,0,488.6
289,Toney Douglas,NY,PG,40,255,86,85,1,29,32.6,82.1,23.4,23,71,30,61,719,0,0,484.7
289,Reggie Evans,LAC,PF,56,104,271,17,6,31,47.2,50.7,0,36,34,0,44,771,1,0,484.7
291,Terrence Williams,SAC,SF,32,234,112,69,8,21,44,57.1,34,28,79,16,47,599,1,0,482.9
292,Anthony Tolliver,MIN,PF,53,217,158,22,21,19,38.9,75,25.2,42,47,27,38,917,1,0,481.6
293,Jon Leuer,MIL,PF,48,240,129,26,18,14,51,77.1,30,27,102,3,18,585,0,0,479.8
294,Jared Jeffries,NY,PF,40,171,154,27,25,29,40.4,67.6,18.8,50,56,3,29,746,0,0,475.3
295,Quentin Richardson,ORL,SG,50,225,128,41,6,28,37.7,81.2,35.2,26,32,45,33,896,0,0,475.1
296,Andris Biedrins,GS,C,49,83,186,19,49,27,59.4,11.1,0,1,41,0,15,772,0,0,471.7
297,Josh McRoberts,LAL,PF,52,142,177,53,19,16,48.3,60.5,42.9,23,55,3,34,751,0,0,469.9
298,Lavoy Allen,PHI,PF,42,169,171,34,18,14,47.3,78.6,0,11,79,0,20,627,0,0,469.2
299,Mike Miller,MIA,SG,39,237,128,42,6,14,43.5,40,45.3,2,38,53,30,752,1,0,463.6
300,Austin Daye,DET,PF,43,231,103,33,28,25,33.6,83.3,25.7,45,66,18,49,659,0,0,461.1
301,Josh Harrellson,NY,C,39,176,157,11,22,28,41.2,56.7,34.3,17,45,23,23,584,1,0,457.9
302,Damien Wilkins,DET,SG,62,199,107,47,14,31,39.2,64.3,29.2,36,71,7,31,967,0,0,456.9
303,Roger Mason Jr.,WAS,SG,54,295,71,47,5,14,39.8,78.6,38.6,22,45,61,33,727,0,0,455.7
304,Xavier Henry,NO,SG,45,239,106,35,8,26,39.5,61.2,41.2,52,83,7,35,759,0,0,451.7
305,Jordan Williams,BKN,PF,43,197,156,11,15,21,50.7,65.2,0,43,77,0,23,634,2,0,449.7
306,Baron Davis,NY,PG,29,178,56,135,3,34,37,66.7,30.6,16,42,26,76,594,1,0,445.7
307,Rashard Lewis,WAS,PF,30,224,116,29,10,25,37.8,85,23.2,34,71,16,34,770,0,0,442.7
308,Jeremy Tyler,GS,C,44,207,146,16,21,16,42,55.8,0,29,89,0,39,582,1,0,441.2
309,Donald Sloan,CLE,PG,35,191,72,111,3,14,39.2,73.5,7.4,25,80,2,50,712,0,0,427.9
310,Jermaine O'Neal,BOS,C,27,133,140,11,49,8,42.5,67.6,0,25,54,0,23,597,1,0,408.5
311,Hakim Warrick,PHO,PF,37,254,101,33,3,8,42.6,74.3,9.1,81,85,1,39,551,0,0,407.7
312,Jamaal Tinsley,UTA,PG,38,143,51,126,9,19,41,78.9,26.3,15,49,10,55,520,0,0,394.2
313,Will Bynum,DET,PG,38,225,61,70,2,24,39,76.5,27.3,52,73,9,62,562,0,0,393.2
314,A.J. Price,IND,PG,45,176,61,86,2,20,34.5,80,29.2,28,35,26,32,571,0,0,390.2
315,Andrew Bogut,MIL,C,14,152,111,34,24,12,44.4,51.4,0,18,67,0,28,413,3,0,380.2
316,Tobias Harris,MIL,SF,43,212,102,23,7,13,46.2,82.1,25,46,74,6,31,485,1,0,377.9
317,Lance Thomas,NO,SF,44,173,135,12,8,12,44.4,84.1,0,53,60,0,26,674,0,0,367
318,Earl Clark,ORL,PF,47,125,126,18,32,12,36.1,72.4,0,21,52,0,25,573,1,0,366.2
319,James Anderson,SA,SG,53,200,85,42,3,9,37.1,70,27.4,42,49,20,30,636,0,0,359
320,DeShawn Stevenson,BKN,SG,51,148,101,41,4,19,28.5,56.2,28.3,9,8,41,19,960,0,0,357.7
321,Henry Walker,NY,SF,32,189,80,37,7,19,39.8,85,31.9,17,32,36,35,620,0,0,357.5
322,Raja Bell,UTA,SG,36,223,52,41,2,14,46.1,81.5,38.5,22,48,35,24,833,0,0,354.9
323,Luke Babbitt,POR,SF,41,208,97,18,5,10,41.1,85,41.3,17,31,43,29,563,0,0,352.4
324,Eric Bledsoe,LAC,PG,40,132,65,66,14,31,38.9,63.6,20,28,43,6,47,463,0,0,352
325,Craig Smith,POR,PF,49,162,113,22,5,16,51.2,71.7,0,38,62,0,25,482,0,0,347.6
326,Ronnie Price,PHO,PG,38,143,58,72,3,36,37.6,81.5,31.2,22,38,15,54,551,0,0,344.6
327,Chris Wilcox,BOS,PF,30,163,128,12,9,12,59.6,62.8,0,27,68,0,33,513,0,0,343.6
328,Nolan Smith,POR,PG,46,171,61,64,3,18,36.9,71.4,28.3,20,56,13,43,559,0,0,339.2
329,Darko Milicic,MIN,C,30,141,105,19,28,10,45.5,45.2,0,19,61,0,34,505,0,0,337.5
330,Travis Outlaw,SAC,PF,40,173,63,16,23,19,34.4,67.4,28.6,31,44,18,20,516,0,0,336.6
331,Reggie Jackson,OKC,PG,47,145,54,74,1,25,32.1,83.9,20,26,40,13,37,516,0,0,335.8
332,Mike Bibby,NY,PG,41,108,62,83,3,22,28,75,31.1,6,9,28,22,582,0,0,334.9
333,Jonny Flynn,POR,PG,31,141,45,106,2,7,34,73.9,30.6,34,37,11,38,452,1,0,334
334,Al Horford,ATL,PF,13,153,84,27,17,11,54.6,71.9,0,23,65,0,20,389,2,0,330.3
335,Marquis Daniels,BOS,SF,40,132,73,51,9,21,37.7,72,0,18,57,0,30,525,0,0,326.1
336,James Jones,MIA,SG,53,190,49,21,9,17,37.4,84.4,39.8,27,11,47,10,688,0,0,322.3
337,Keyon Dooling,BOS,PG,48,187,41,56,3,14,39.4,73.5,33.3,25,39,28,36,695,0,0,318.2
338,Manny Harris,CLE,PG,26,173,70,31,6,13,40,69.5,33.3,41,48,12,27,455,1,0,314.5
339,Josh Childress,PHO,SF,36,107,96,36,7,16,47.7,0,17.9,0,46,5,10,529,0,0,312.2
340,Matt Carroll,CHA,SF,55,157,62,38,7,17,33.1,79.1,23.9,34,45,11,26,632,0,0,310.4
341,Eric Gordon,NO,SG,10,202,29,35,6,13,45.4,73.9,28.9,51,56,13,27,339,0,0,300.3
342,Mehmet Okur,BKN,C,19,139,84,33,5,9,37.5,80,30.7,8,31,23,27,483,0,0,290.3
343,Von Wafer,ORL,PG,35,203,46,30,3,10,45.7,69.6,34.1,39,61,14,40,489,0,0,289.2
344,Sasha Pavlovic,BOS,SF,46,122,74,18,15,21,38.6,37.5,28.3,3,34,17,21,548,0,0,288.8
345,Lester Hudson,MEM,PG,16,174,46,36,3,14,38.3,82.9,25,34,46,16,32,333,0,0,285.2
346,Ben Uzoh,TOR,PG,20,83,69,63,3,19,34.3,57.9,0,11,36,0,22,383,1,1,282.3
347,Jeremy Pargo,MEM,PG,46,150,43,63,1,15,34.9,58.1,27.3,18,48,12,46,474,0,0,282.1
348,Lance Stephenson,IND,SG,44,112,56,49,5,22,36.8,52.6,13.3,10,45,4,37,463,0,0,269.7
349,Ryan Hollins,BOS,C,40,135,86,10,18,5,52.9,53.1,0,43,46,0,38,544,0,0,261.2
350,Dominique Jones,DAL,PG,35,112,50,53,5,15,38.6,80.8,16.7,42,32,2,35,323,0,0,256.5
351,Cartier Martin,WAS,SG,17,158,58,10,2,11,44,57.9,38.7,11,30,29,13,391,0,0,255.6
352,Sam Young,PHI,SF,36,121,70,15,6,17,34.5,71.4,25,20,43,5,19,397,0,0,254.5
353,Patty Mills,SA,PG,16,165,28,39,1,10,48.5,100,42.9,15,39,24,26,260,1,0,253.1
354,Shawne Williams,BKN,SF,25,113,68,16,11,10,28.6,72.7,24.1,8,21,21,13,514,0,0,247.6
354,Joel Przybilla,POR,C,27,55,138,6,16,4,45.8,61.1,0,11,22,0,22,448,0,0,247.6
356,Andrew Goudelock,LAL,PG,41,184,35,23,0,4,39,91.7,38.8,11,40,31,22,438,0,0,246.5
357,James Singleton,WAS,PF,12,98,81,15,8,9,54.7,93.3,22.2,14,39,2,10,262,1,0,241.7
358,DeMarre Carroll,UTA,SF,26,127,57,20,1,13,43.5,90.5,38.1,19,42,8,12,375,0,0,241.4
359,Cory Higgins,CHA,PG,40,157,35,37,6,5,32.7,69.2,20,45,50,4,42,435,0,0,234.5
360,Alan Anderson,TOR,SG,17,163,34,26,3,5,38.7,85.3,39.3,29,31,24,25,460,0,0,233.8
361,Dexter Pittman,MIA,C,36,112,74,9,8,9,48.5,64.3,0,18,47,0,18,312,0,0,230.3
362,Rasual Butler,TOR,SF,35,110,67,19,6,7,29.9,58.3,26.2,7,20,21,16,473,1,0,228.9
363,Jimmy Butler,CHI,SG,44,117,57,15,5,12,42.7,75,18.2,45,33,2,14,375,0,0,227.9
363,E'Twaun Moore,BOS,SG,40,125,37,35,3,12,37.9,86.7,38.3,13,29,18,24,363,0,0,227.9
365,JaJuan Johnson,BOS,PF,38,117,63,7,14,5,43.7,63.6,0,7,55,0,16,315,0,0,225.1
366,Jordan Hamilton,DEN,SG,28,115,66,20,3,5,41.7,40,34.7,2,31,17,16,273,0,0,224.2
367,Jeremy Evans,UTA,SF,31,80,56,13,25,6,62.3,56,0,14,33,0,7,245,1,0,221.7
368,Devin Ebanks,LAL,SF,26,112,57,12,6,12,44.9,65.7,10,23,43,1,19,420,0,0,215.4
369,Semih Erden,CLE,C,28,99,72,9,5,10,52.7,51.2,0,21,39,0,16,332,0,0,212.9
370,Brian Cook,WAS,PF,34,96,72,11,5,6,32.7,90,23.2,9,24,13,12,308,0,0,208.9
371,DeSagana Diop,CHA,C,29,31,98,24,16,6,30.6,12.5,0,1,15,0,21,357,0,0,207.6
372,Ronny Turiaf,MIA,PF,19,55,74,11,17,14,58.3,56.5,0,13,21,0,15,294,0,0,207.3
373,Walker Russell Jr.,DET,PG,28,84,26,58,1,18,34.7,63.6,30.8,14,29,4,33,357,0,0,207.2
374,Terrel Harris,MIA,SG,24,96,59,28,2,11,36.6,69.6,26.1,16,22,12,28,362,0,0,206.8
375,Ish Smith,ORL,PG,27,74,37,44,2,16,36.8,58.3,27.3,7,29,3,15,252,0,0,205.4
376,Ryan Gomes,LAC,PF,34,83,61,15,1,19,34.3,72.7,15.2,8,30,5,15,469,0,0,203.7
377,Hamed Haddadi,MEM,C,34,70,71,8,26,1,54.2,69.2,0,18,26,0,21,205,0,0,200.2
378,Mickell Gladness,GS,PF,28,63,66,6,22,5,44.3,56.2,0,9,27,0,7,273,0,0,198.2
379,Charlie Villanueva,DET,PF,14,101,54,8,5,8,36.3,66.7,30.6,12,22,15,9,210,0,0,194.8
380,Brook Lopez,BKN,C,7,126,38,8,10,2,50,57.8,0,26,50,0,15,191,1,0,192.6
381,Cole Aldrich,OKC,C,28,68,58,3,20,11,52.9,87.5,0,14,27,0,12,201,0,0,192.1
382,Jamaal Magloire,TOR,C,35,41,113,6,10,4,37,25.9,0,7,17,0,23,381,0,0,190.6
383,Bobby Simmons,LAC,PF,28,80,55,11,3,15,31.1,57.1,33.3,4,8,20,10,418,0,0,188.5
384,Jerry Stackhouse,ATL,SF,32,112,23,16,5,10,34.6,92.6,31.7,25,24,13,13,303,0,0,180.6
385,Chris Wright,GS,SF,25,76,48,4,15,9,53.1,72.7,0,24,26,0,9,196,0,0,178.6
386,Maurice Evans,WAS,SF,24,117,24,9,0,14,40.2,76.9,37.8,10,28,17,10,342,0,0,177.3
387,Eduardo Najera,CHA,PF,22,58,50,12,4,19,37.5,50,27.6,2,16,8,7,270,0,0,175
388,T.J. Ford,SA,PG,16,65,23,54,2,12,45.1,81,20,17,21,2,28,232,0,0,173.6
389,Malcolm Lee,MIN,SG,21,74,31,36,4,10,40.9,81,27.3,17,24,3,21,271,0,0,172.2
390,Solomon Jones,NO,PF,21,67,58,9,11,9,39.3,82.6,0,19,24,0,18,292,0,0,172.1
391,Cory Joseph,SA,PG,31,69,27,37,3,9,32.1,60.9,16.7,14,23,3,13,299,0,0,167.9
392,Julyan Stone,DEN,PG,24,41,33,42,8,9,42.9,72.7,21.4,8,12,3,13,211,0,0,164.6
393,Tony Battie,PHI,C,27,42,67,16,6,4,37.3,100,0,4,19,0,4,294,0,0,162.4
394,Yi Jianlian,DAL,SF,30,79,49,5,8,7,37.8,66.7,30,14,28,3,14,203,0,0,161.3
395,Wilson Chandler,DEN,SF,8,75,41,17,6,6,39.2,83.3,25,10,28,3,18,214,1,0,155.7
396,Luke Harangody,CLE,PF,23,64,57,6,3,6,35.8,78.6,23.8,11,19,5,5,236,1,0,154.4
397,Luke Walton,CLE,SF,31,55,49,35,1,5,36.9,0,35,0,17,7,28,370,0,0,150.3
398,Jon Brockman,MIL,PF,36,41,79,9,1,4,32.6,52.4,0,11,15,0,10,256,0,0,149.3
399,Chris Johnson,NO,C,29,67,47,4,11,6,52.1,81,0,17,25,0,15,211,0,0,148.4
400,Brian Cardinal,DAL,PF,46,46,41,22,3,11,25.9,83.3,21.6,5,4,11,8,310,0,0,148.2
401,Elliot Williams,POR,SG,26,101,19,6,4,6,51.2,33.3,35.5,6,31,11,5,165,0,0,147.8
402,Anthony Carter,TOR,PG,24,47,33,34,4,8,32.1,80,29.4,8,12,5,17,209,0,0,144.6
403,Kwame Brown,GS,C,10,63,61,4,0,8,53.5,47.2,0,17,23,0,14,203,0,0,144.2
404,Royal Ivey,OKC,SG,36,75,25,10,0,14,37.3,12.5,34,1,10,18,9,361,0,0,139
405,Renaldo Balkman,NY,PF,16,68,38,7,5,6,52.1,78.9,23.1,15,22,3,9,154,0,0,137.1
406,Damion James,BKN,SF,9,54,46,3,7,10,43.5,63.6,0,14,20,0,15,228,0,0,132.7
407,Gilbert Arenas,MEM,PG,17,72,18,18,1,11,40.6,70,33.3,7,13,13,12,210,0,0,132.6
408,Jerome Dyson,NO,PG,10,72,20,19,2,12,40.4,77.8,22.2,28,19,2,21,187,0,0,131.5
409,Daniel Orton,ORL,PF,17,49,39,5,9,8,59.4,40.7,0,11,19,0,7,190,0,0,130.3
410,Trey Thompkins,LAC,PF,26,72,33,3,3,4,41.1,71.4,41.2,5,23,7,6,146,0,0,124.1
411,Josh Selby,MEM,PG,30,67,19,32,1,8,32.9,81.2,10,13,24,2,33,269,0,0,122.8
412,Hasheem Thabeet,POR,C,22,42,48,2,13,2,56,60.9,0,14,14,0,10,166,0,0,122.6
413,Juwan Howard,MIA,PF,30,49,51,10,1,5,32.3,75,0,9,20,0,20,219,0,0,117.2
414,DaJuan Summers,NO,PF,15,68,23,10,0,7,43.1,77.8,31.2,7,23,5,8,208,0,0,116.6
415,Jason Collins,ATL,PF,30,39,48,10,3,4,40,46.7,0,7,16,0,10,307,0,0,115.6
416,Jeff Foster,IND,PF,13,27,56,5,2,9,43.5,46.2,100,6,9,1,9,173,0,0,114.7
417,Solomon Alabi,TOR,C,15,33,50,3,9,2,35.1,87.5,0,7,13,0,5,127,1,0,114.5
418,Hassan Whiteside,SAC,C,19,31,44,1,15,3,43.3,41.7,0,5,13,0,7,121,0,0,114.3
418,Vernon Macklin,DET,PF,25,48,39,5,4,4,54.1,57.1,0,8,20,0,4,145,0,0,114.3
420,Eric Maynor,OKC,PG,11,54,19,29,0,6,39.6,100,34.8,4,13,8,19,178,0,0,113.3
421,Josh Davis,MEM,PF,17,39,41,8,1,8,37.8,60,31.2,6,9,5,6,185,0,0,112.2
422,Mike James,CHI,PG,11,53,10,29,2,4,40.8,87.5,60,7,14,6,14,120,0,0,106.5
423,Marcus Morris,HOU,PF,19,61,23,8,2,3,32.4,80,13,12,20,3,6,170,0,0,104.6
424,Carldell Johnson,NO,PG,17,39,12,27,0,10,33.3,77.8,25,7,10,4,10,150,0,0,103.9
425,Jason Kapono,LAL,SF,29,63,16,13,0,3,40,100,34.5,5,14,10,6,298,0,0,101.7
426,Darius Morris,LAL,PG,20,57,19,24,0,2,45.1,66.7,50,6,18,5,21,193,0,0,98.8
427,Brad Miller,MIN,C,15,35,19,24,2,4,33.3,83.3,46.7,10,2,7,12,145,0,0,93.8
428,Brian Scalabrine,CHI,PF,28,32,21,15,6,5,46.7,50,14.3,3,13,1,9,122,0,0,92.7
429,Jerome Jordan,NY,C,21,42,27,4,6,1,51.5,80,0,8,17,0,2,107,0,0,92.4
430,Sean Williams,BOS,PF,11,40,25,5,8,4,63.6,92.3,0,12,14,0,10,107,0,0,91.5
431,Jeff Ayres,IND,PF,20,34,33,4,2,3,41.7,57.1,0,4,15,0,2,106,0,0,87.6
432,Armon Johnson,BKN,PG,10,49,13,11,0,6,45.7,100,25,6,20,1,6,128,0,0,87.1
433,Earl Boykins,HOU,PG,8,39,11,17,0,1,33.3,86.7,22.2,13,10,2,7,110,0,0,72.7
434,Darryl Watkins,NO,C,5,23,27,3,4,5,50,50,0,9,7,0,8,97,1,0,69.9
435,DeAndre Liggins,ORL,SG,18,34,16,9,0,7,46.2,47.6,0,10,12,0,11,125,0,0,69.7
436,Tyler Honeycutt,SAC,SF,17,26,15,8,4,4,35.7,57.1,40,4,8,2,5,107,0,0,67
437,Christian Eyenga,LAL,SF,8,19,19,8,6,5,25,50,25,4,6,1,9,126,0,0,66.8
438,Lazar Hayward,OKC,SF,27,41,17,4,1,3,34.1,64.3,26.7,9,10,4,9,156,0,0,66.4
439,Courtney Fortson,HOU,PG,11,35,15,10,0,3,34.4,66.7,23.1,10,8,3,10,98,0,0,64
440,Mikki Moore,GS,PF,7,24,22,5,3,3,45,85.7,0,6,9,0,7,117,0,0,62.9
441,Jeff Adrien,HOU,SF,9,23,25,1,3,1,43.8,64.3,0,9,7,0,2,70,0,0,60.5
442,Craig Brackins,PHI,PF,15,28,16,9,1,0,30.6,50,41.7,1,6,5,4,97,0,0,58.7
443,Greg Smith,HOU,PF,10,17,24,1,5,2,57.1,50,0,1,8,0,4,82,0,0,57.3
444,Jamario Moon,CHA,SF,8,18,22,5,5,1,29.2,100,20,2,5,2,8,123,0,0,55.9
445,Trey Johnson,NO,SG,13,33,13,5,0,2,56,100,0,5,14,0,6,90,0,0,54.1
446,Justin Harper,ORL,PF,15,27,15,3,3,2,31.6,0,18.8,0,9,3,7,100,0,0,52.5
447,Justin Dentmon,TOR,PG,7,26,8,11,0,2,34.5,66.7,14.3,4,8,2,7,95,0,0,49.1
448,Derrick Byars,SA,SF,4,25,13,1,0,2,47.4,100,20,5,7,2,0,54,0,0,46.1
449,Erick Dampier,ATL,C,15,2,25,4,4,1,12.5,0,0,0,1,0,3,83,0,0,45
450,Mychel Thompson,CLE,SF,6,21,8,7,2,2,25.8,0,33.3,0,3,5,6,120,0,0,43.1
451,Eddy Curry,MIA,C,14,30,12,1,2,0,46.2,75,0,6,12,0,10,82,0,0,39.9
452,Keith Bogans,BKN,SF,5,21,11,3,0,2,38.1,40,25,2,5,3,3,93,0,0,39.7
453,Morris Almond,WAS,SF,4,14,8,2,0,7,35.3,33.3,33.3,1,5,1,1,66,0,0,39.6
454,Travis Leslie,LAC,SF,10,14,9,5,2,2,35.7,44.4,0,4,5,0,2,45,0,0,38.3
455,Larry Owens,BKN,SF,8,15,13,4,1,0,38.5,75,40,3,3,2,2,76,0,0,36.6
456,Edwin Ubiles,WAS,SF,5,16,11,2,1,1,30,100,20,3,5,1,1,55,0,0,35.2
457,Andres Nocioni,PHI,PF,11,17,14,1,1,1,25,54.5,16.7,6,4,1,5,55,0,0,34.3
458,Larry Hughes,ORL,SF,10,16,6,9,0,4,29.2,50,14.3,1,6,1,12,123,0,0,32.7
459,Jerry Smith,BKN,PG,6,8,7,4,0,5,21.4,50,16.7,1,2,1,0,49,0,0,32.4
460,Eric Dawson,SA,PF,4,15,10,0,2,1,58.3,50,0,1,7,0,3,39,0,0,30
461,Darington Hobson,MIL,SG,7,10,7,11,0,0,26.3,0,0,0,5,0,6,78,0,0,28.9
462,D.J. Kennedy,CLE,SG,2,12,7,3,0,2,41.7,0,50,0,3,2,3,58,0,0,25.9
463,Andre Emmett,BKN,SG,6,13,6,1,1,2,57.1,62.5,0,5,4,0,2,44,0,0,25.7
464,Brian Skinner,MEM,PF,3,4,10,1,2,2,28.6,0,0,0,2,0,1,45,0,0,24.5
465,Dennis Horner,BKN,PF,10,9,9,3,1,0,42.9,75,0,3,3,0,2,44,0,0,24.3
465,Kyrylo Fesenko,IND,C,3,8,9,1,0,2,40,66.7,0,4,2,0,0,16,0,0,24.3
467,Jerome Randle,DAL,PG,2,22,0,4,0,0,53.3,100,60,3,5,3,4,35,0,0,24
468,Xavier Silas,PHI,SG,4,14,4,3,1,0,29.4,66.7,25,2,3,2,3,48,0,0,22.3
469,Keith Benson,GS,PF,5,4,6,0,3,2,33.3,0,0,0,2,0,1,33,0,0,20.2
470,Stephen Graham,BKN,SF,2,8,4,3,0,0,40,66.7,0,4,2,0,0,29,0,0,17.3
471,Devin Green,NY,SG,2,6,1,1,2,1,50,50,50,1,1,1,0,13,0,0,14.7
472,Magnum Rolle,ATL,PF,2,4,5,2,1,0,33.3,50,0,2,1,0,1,16,0,0,14
473,Ryan Reid,OKC,PF,7,11,3,0,0,0,83.3,50,0,1,5,0,1,22,0,0,13.6
474,Frank Hassell,SA,PF,2,4,3,1,1,1,25,100,0,2,1,0,0,20,0,0,13.1
475,Walter Sharpe,MEM,PF,2,7,5,0,0,1,75,50,0,1,3,0,2,22,0,0,13
