RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
469,Furkan Korkmaz,PHI,SG,14,23,11,4,1,2,28.6,50,29.4,2,3,5,2,79,0,0,46.2
470,Demetrius Jackson,PHI,PG,15,16,12,9,1,5,38.9,50,14.3,1,6,1,11,79,0,0,44.9
471,Marquis Teague,MEM,PG,3,11,6,13,0,4,25,40,25,2,3,1,3,73,0,0,42.7
472,D.J. Wilson,MIL,PF,22,21,10,3,1,3,56.2,50,40,1,7,2,4,71,0,0,41.5
473,Darrun Hilliard,SA,SG,14,16,7,11,0,2,26.3,85.7,0,6,5,0,4,95,0,0,40.9
474,Jonathan Gibson,BOS,PG,4,34,3,4,0,0,60.9,0,50,0,8,6,3,39,0,0,40.6
475,Cole Aldrich,MIN,C,21,12,15,3,1,2,33.3,33.3,0,2,5,0,1,48,0,0,39.5
476,Okaro White,CLE,PF,6,20,11,2,1,1,43.8,66.7,36.4,2,3,4,1,79,0,0,39.2
477,Joakim Noah,NY,C,7,12,14,4,2,2,50,50,0,2,5,0,4,40,0,0,38.8
478,Kyle Singler,OKC,SF,12,23,10,2,0,1,33.3,53.8,40,7,5,2,3,58,0,0,37
479,Marshall Plumlee,MIL,C,8,14,17,2,1,0,33.3,75,0,12,1,0,3,51,0,0,36.4
480,Gian Clavell,DAL,SG,7,20,7,3,0,2,33.3,100,40,2,0,6,2,63,0,0,34.9
481,Adreian Payne,ORL,PF,5,21,9,0,0,2,70,83.3,66.7,5,5,2,2,42,0,0,33.8
482,R.J. Hunter,HOU,SG,5,19,5,3,0,3,35,100,21.4,2,4,3,2,45,0,0,33.5
483,Larry Drew II,NO,PG,10,17,3,10,0,0,29.2,0,33.3,0,4,3,3,70,0,0,32.6
484,Alfonzo McKinnie,TOR,SF,14,21,7,1,1,1,53.3,66.7,33.3,2,5,3,3,53,0,0,31.9
485,Jeff Withey,DAL,C,9,15,10,0,3,0,37.5,50,20,1,4,2,2,39,0,0,31
486,Daniel Hamilton,OKC,SG,6,12,5,8,0,1,45.5,0,40,0,3,2,2,27,0,0,30
487,Ike Anigbogu,IND,C,11,13,9,0,3,1,44.4,83.3,0,5,4,0,2,29,0,0,29.8
488,Udonis Haslem,MIA,PF,14,8,10,5,2,0,20,50,12.5,1,2,1,2,71,0,0,29.5
489,Monte Morris,DEN,PG,3,10,2,7,0,3,66.7,100,0,2,4,0,1,25,0,0,27.9
490,Jameel Warney,DAL,PF,3,17,9,0,0,0,58.3,60,0,3,7,0,1,26,0,0,26.8
491,Georges Niang,UTA,SF,9,9,9,3,0,2,36.4,50,0,1,4,0,3,31,0,0,25.3
492,Walter Lemon Jr.,NO,PG,6,17,2,5,1,0,43.8,66.7,100,2,6,1,4,35,0,0,24.9
493,Matt Costello,SA,SF,4,4,9,2,2,2,50,0,0,0,2,0,1,32,0,0,24.8
494,London Perrantes,CLE,PG,14,7,4,5,1,2,15.4,60,0,3,2,0,1,65,0,0,24.3
495,Joel Bolomboy,MIL,PF,7,9,10,0,0,2,50,50,0,3,3,0,2,48,0,0,23
496,Tony Bradley,UTA,C,9,8,11,1,0,0,27.3,100,0,2,3,0,0,29,0,0,22.7
497,Jake Wiley,BKN,SF,5,4,11,2,0,1,25,50,50,1,0,1,0,33,0,0,22.2
498,Mangok Mathiang,CHA,PF,4,8,10,0,0,1,57.1,0,0,0,4,0,0,19,0,0,22
499,James Young,PHI,SG,6,17,2,2,0,0,35.7,66.7,30,4,2,3,1,61,0,0,21.4
500,Marcus Paige,CHA,PG,5,12,4,3,0,0,28.6,100,25,2,2,2,0,28,0,0,21.3
501,Jeremy Lin,BKN,PG,1,18,0,4,0,0,41.7,100,50,7,4,1,3,25,0,0,21
502,Aaron Jackson,HOU,PF,1,8,3,1,0,0,33.3,50,25,1,2,1,1,34,0,0,12.1
503,Markel Brown,HOU,SG,4,5,5,2,0,0,28.6,0,20,0,1,1,2,31,0,0,12
504,James Michael McAdoo,PHI,SF,3,8,2,0,1,0,28.6,100,28.6,2,0,2,1,17,0,0,11.4
505,Charles Cooke,NO,SG,13,6,2,1,0,1,14.3,50,12.5,1,1,1,1,38,0,0,10.9
506,Vince Hunter,MEM,SF,4,6,3,0,1,0,60,0,0,0,3,0,1,7,0,0,10.6
507,Xavier Munford,MIL,PG,6,3,1,4,0,1,16.7,50,0,1,1,0,2,20,0,0,10.2
508,Devin Robinson,WAS,SF,1,2,5,0,0,1,33.3,0,0,0,1,0,0,13,0,0,10
509,David Stockton,UTA,PG,3,10,0,0,0,0,66.7,100,66.7,4,0,2,1,9,0,0,9
510,Kendrick Perkins,CLE,C,1,3,1,2,0,1,50,50,0,1,1,0,1,14,0,0,8.2
511,Vander Blue,LAL,SG,5,3,1,3,0,1,20,50,0,1,1,0,3,44,0,0,7.7
512,Chinanu Onuaku,HOU,C,1,4,4,1,0,0,40,0,0,0,2,0,3,21,0,0,7.3
513,Tim Quarterman,HOU,SG,3,4,3,1,0,0,33.3,100,0,2,1,0,2,12,0,0,7.1
514,Josh Smith,NO,PF,3,2,4,0,0,0,25,0,0,0,1,0,0,11,0,0,6.8
515,Nate Wolters,UTA,PG,5,2,2,1,0,0,16.7,0,0,0,1,0,0,18,0,0,5.9
516,Matt Williams,MIA,SG,3,5,1,0,0,0,33.3,0,20,0,1,1,1,11,0,0,5.2
517,Luol Deng,LAL,SF,1,2,0,1,0,1,50,0,0,0,1,0,1,13,0,0,4.5
517,Anthony Brown,MIN,SF,1,3,0,1,0,0,100,0,100,0,0,1,0,3,0,0,4.5
519,Xavier Silas,BOS,SG,2,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,4.4
520,Justin Patton,MIN,C,1,2,0,0,0,1,50,0,0,0,1,0,0,3,0,0,4
521,Nicolas Brussino,ATL,SF,4,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3.6
522,Gordon Hayward,BOS,SF,1,2,1,0,0,0,50,0,0,0,1,0,0,5,0,0,3.2
522,Derrick Williams,LAL,PF,1,2,1,0,0,0,25,0,0,0,1,0,0,8,0,0,3.2
522,Jarell Eddie,CHI,SG,3,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,3.2
522,Edmond Sumner,IND,PG,1,2,1,0,0,0,100,0,0,0,1,0,0,2,0,0,3.2
526,Nazareth Mitrou-Long,UTA,SG,1,3,0,0,0,0,100,0,100,0,0,1,0,0,0,0,3
526,Reggie Hearn,DET,SG,3,3,0,0,0,0,50,0,50,0,0,1,0,6,0,0,3
528,Ben Moore,IND,PF,2,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,2.7
529,Jeremy Evans,ATL,SF,1,2,1,0,0,0,100,0,0,0,1,0,1,5,0,0,2.2
529,P.J. Dozier,OKC,PG,2,2,1,0,0,0,50,0,0,0,1,0,1,3,0,0,2.2
529,Erik McCree,UTA,SF,4,0,1,0,0,1,0,0,0,0,0,0,1,7,0,0,2.2
532,Scotty Hopson,DAL,SG,1,1,0,1,0,0,0,50,0,1,0,0,1,8,0,0,1.5
533,Chris Boucher,GS,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2
534,Jacob Pullen,PHI,PG,3,2,0,0,0,0,50,0,0,0,1,0,1,6,0,0,1
535,Luis Montero,DET,SG,2,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0.4
536,Alexis Ajinca,NO,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Brandon Rush,POR,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,K.J. McDaniels,TOR,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,C.J. Wilcox,POR,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Brandon Knight,PHO,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Josh McRoberts,DAL,PF,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
536,Seth Curry,DAL,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Carrick Felix,WAS,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Dimitrios Agravanis,SAC,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Marcus Thornton,CLE,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Tre Kelley III,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Eric Griffin,UTA,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,JP Tokoto II,ATL,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536,A.J. Hammons,MIA,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Sheldon McClellan,WAS,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Mindaugas Kuzminskas,NY,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536,Harry Giles,SAC,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Frank Jackson,NO,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Tyler Lydon,DEN,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
536,Michael Young,WAS,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Yakuba Ouattara,BKN,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Amile Jefferson,MIN,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Trey Mckinney Jones,IND,SG,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536,Jaylen Johnson,CHI,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Milovan Rakovic,POR,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Le'bryan Nash,HOU,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
