RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
228,Tre Jones,SA,PG,69,413,155,233,7,42,49,78,19.6,71,156,10,46,1146,3,0,1000.5
229,Moritz Wagner,ORL,PF,63,564,232,87,13,20,49.7,80.6,32.8,104,131,66,56,957,3,0,982.9
230,Willy Hernangomez,NO,C,49,453,338,63,19,21,52,77.3,33.3,109,166,4,51,839,9,0,982.1
231,R.J. Hampton,ORL,PG,64,489,194,158,13,42,38.3,64.1,35,75,111,64,87,1400,0,0,981.8
232,Richaun Holmes,SAC,PF,45,468,317,48,41,17,66,77.8,40,70,196,2,56,1071,8,0,980.4
233,Tim Hardaway Jr.,DAL,SF,42,598,156,92,6,38,39.4,75.7,33.6,78,107,102,34,1245,0,0,977.2
234,Ricky Rubio,IND,PG,34,445,141,225,7,49,36.3,85.4,33.9,88,90,59,90,970,5,0,973.7
235,Klay Thompson,GS,SG,32,652,125,88,17,16,42.9,90.2,38.5,46,132,114,43,940,0,0,957
236,Onyeka Okongwu,ATL,C,48,392,283,53,60,31,69,72.7,0,80,156,0,44,989,1,0,949.1
237,Furkan Korkmaz,PHI,SG,67,509,175,127,9,33,38.7,81,28.9,68,105,77,48,1411,1,0,945.5
238,Dwight Howard,LAL,C,60,372,356,35,36,34,61.2,65.8,53.3,96,126,8,47,973,5,0,944.7
239,Jalen Smith,IND,PF,51,470,307,24,41,15,50.3,76.5,32.8,78,136,40,42,924,9,0,944.4
240,Damian Jones,SAC,C,56,454,246,69,47,26,65.8,71.8,34.5,94,165,10,59,1016,2,0,939.7
241,JaMychal Green,DEN,PF,67,432,281,59,26,43,48.6,87.1,26.6,81,126,33,57,1084,1,0,938.7
242,Landry Shamet,PHO,SG,69,573,126,108,9,28,39.4,84,36.8,68,68,123,41,1434,0,0,919.2
243,Isaiah Roby,OKC,PF,45,454,217,71,34,36,51.4,67.2,44.4,78,122,44,43,945,4,0,917.9
244,Ben McLemore,POR,SG,64,655,103,59,10,38,40.1,81.8,36.2,72,65,151,55,1284,0,0,908.1
245,Jaylen Nowell,MIN,PG,62,527,123,130,10,27,47.5,78.3,39.4,72,133,63,36,974,0,0,907.6
246,Facundo Campazzo,DEN,PG,65,332,117,220,23,63,36.1,76.9,30.1,60,49,58,67,1182,2,0,907.4
247,Cam Thomas,BKN,SG,67,570,161,78,8,33,43.3,82.9,27,87,171,47,55,1174,0,0,907.2
248,Nicolas Claxton,BKN,PF,47,410,264,43,51,24,67.4,58.1,0,54,178,0,38,971,4,0,903.3
249,Taurean Prince,MIN,SF,69,502,174,68,23,47,45.4,75.6,37.6,62,91,86,53,1175,0,0,899.8
250,Austin Reaves,LAL,SG,61,444,193,110,20,29,45.9,83.9,31.7,99,93,53,40,1417,1,1,898.6
251,Bryn Forbes,DEN,SG,75,663,93,75,5,25,42.9,90.8,41.4,79,109,122,56,1285,0,0,891.1
252,DeMarcus Cousins,DEN,C,48,430,270,71,21,35,46,76,30.3,95,112,37,85,717,2,0,887.5
253,Dillon Brooks,MEM,SF,32,590,102,88,8,36,43.2,84.9,30.9,90,181,46,50,885,0,0,882.4
254,Shake Milton,PHI,SG,55,450,142,139,17,28,42.9,83.6,32.3,61,130,43,44,1179,0,0,874.9
255,James Johnson,BKN,PF,62,340,215,130,34,30,46.9,52.7,27.1,29,121,23,48,1189,1,0,873
256,Jordan Nwora,MIL,PF,62,487,221,59,17,25,40.3,83.7,34.8,36,107,79,57,1185,3,0,867.7
257,Rudy Gay,UTA,SF,55,446,242,56,19,25,41.4,78.5,34.5,62,87,70,47,1038,0,0,861.4
258,Nassir Little,POR,SF,42,410,236,54,36,25,46,73.4,33.1,69,94,51,40,1087,3,0,856.2
259,Damion Lee,GS,SG,63,467,202,63,6,38,44.1,88,33.7,66,106,63,38,1256,0,0,853.9
260,Kenrich Williams,OKC,PF,49,363,220,108,10,44,46.1,54.5,33.9,30,105,41,46,1071,0,0,851
261,Alex Caruso,CHI,SG,41,304,148,165,15,71,39.8,79.5,33.3,58,60,42,57,1146,1,0,844.1
262,Blake Griffin,BKN,PF,56,359,228,105,14,27,42.5,72.4,26.2,55,95,38,31,958,1,0,841.1
263,Payton Pritchard,BOS,PG,71,442,134,139,6,25,42.9,100,41.2,21,59,101,41,998,0,0,832.3
264,Larry Nance Jr.,NO,PF,46,321,248,81,20,43,52.2,70.2,32.9,40,106,23,37,1037,0,0,829.1
265,Thaddeus Young,TOR,PF,52,322,208,104,18,54,51.8,46.9,35.4,23,124,17,52,845,0,0,819.6
266,Jeremiah Robinson-Earl,OKC,PF,49,366,274,49,15,29,41.4,74.1,35.2,40,76,58,39,1085,3,0,817.3
267,Aaron Holiday,PHO,PG,63,400,122,153,9,42,44.7,86.8,37.9,59,112,39,67,1017,0,0,810.9
268,Doug McDermott,SA,SF,51,578,115,64,6,13,46.2,78.4,42.2,40,107,108,43,1221,0,0,807
269,Ziaire Williams,MEM,SF,62,501,129,65,12,35,45,78.2,31.4,43,115,76,41,1346,0,0,806.3
270,Danny Green,PHI,SG,62,366,157,64,37,61,39.4,78.6,38,11,23,103,45,1352,0,0,801.4
271,Donte DiVincenzo,SAC,SG,42,380,170,118,8,48,35.1,84.3,33.9,70,44,74,72,1004,0,0,801
272,Jose Alvarado,NO,PG,54,330,100,152,7,71,44.6,67.9,29.1,36,99,32,40,833,1,0,794
273,CJ Elleby,POR,SF,58,339,227,87,19,35,39.3,71.4,29.4,60,84,37,56,1174,0,0,793.9
274,Trendon Watford,POR,PF,48,364,199,81,28,25,53.2,75.5,23.7,71,133,9,44,869,2,0,786.3
275,Kelly Olynyk,DET,C,41,365,177,111,19,31,44.8,77.5,33.6,69,88,40,58,762,1,0,785.9
276,Jeremy Lamb,SAC,SG,56,410,154,81,22,31,38.3,84,32.4,89,78,55,37,935,0,0,785.3
277,Tristan Thompson,CHI,C,58,344,288,34,21,23,52.8,52.6,33.3,61,140,1,44,894,1,0,784.6
278,Serge Ibaka,MIL,PF,54,365,250,49,33,11,50,72.7,37.4,32,111,37,43,877,3,0,783.5
279,Frank Jackson,DET,PG,53,560,87,55,9,27,40.2,82.7,30.8,86,108,86,38,1162,0,0,780.9
280,Kemba Walker,NY,PG,37,431,111,131,7,26,40.3,84.5,36.7,60,76,73,48,948,1,1,778.7
281,Daniel Theis,BOS,C,47,384,229,41,31,20,51.9,68.1,30.8,49,118,33,46,977,4,0,776.3
282,Rui Hachimura,WAS,PF,42,475,160,48,9,23,49.1,69.7,44.7,46,132,55,33,943,0,0,770
283,Lance Stephenson,IND,SG,46,384,127,165,4,24,45.5,78.8,30,63,120,27,72,814,3,0,767.9
284,Juan Toscano-Anderson,GS,PF,73,298,177,127,18,48,48.9,57.1,32.2,40,87,28,68,993,0,0,764.9
285,Cam Reddish,NY,SF,49,497,105,48,15,47,40.4,90.2,35.9,101,99,66,57,1012,0,0,762
286,Ömer Yurtseven,MIA,C,56,299,294,49,20,17,52.6,62.3,9.1,38,129,1,41,705,8,0,758.3
287,Aaron Wiggins,OKC,SG,50,416,178,68,10,30,46.3,72.9,30.4,62,114,42,54,1208,0,0,757.6
288,George Hill,MIL,PG,54,334,155,120,6,42,42.9,91.9,30.6,57,77,41,41,1253,0,0,755
289,Austin Rivers,DEN,PG,67,403,114,90,6,51,41.7,72.7,34.2,32,67,79,54,1478,0,0,734.8
290,Joe Ingles,POR,SF,45,325,131,158,5,23,40.4,77.3,34.7,17,37,78,46,1121,0,0,729.2
291,Goga Bitadze,IND,C,50,349,177,55,42,21,52,68.1,28.8,64,108,23,46,726,2,0,723.9
292,Avery Bradley,LAL,SG,62,394,136,47,9,53,42.3,88.9,39,16,66,82,38,1405,0,0,713.7
293,Justise Winslow,POR,SF,48,274,202,84,25,35,42.8,59.1,22.7,39,95,15,49,774,2,0,713.4
294,Jordan McLaughlin,MIN,PG,62,233,94,180,10,57,44,75,31.8,30,61,27,38,899,1,0,711.8
295,Keita Bates-Diop,SA,SF,59,335,231,41,14,27,51.7,75.4,30.9,46,119,17,45,954,1,0,710.7
296,Stanley Johnson,LAL,SF,48,320,155,80,14,43,46.6,71.6,31.4,53,84,33,35,1094,0,0,705
297,Josh Green,DAL,SG,67,319,161,79,14,45,50.8,68.9,35.9,31,102,28,44,1038,1,0,704.7
298,Théo Maledon,OKC,PG,51,361,131,111,11,31,37.5,79,29.3,79,75,44,65,906,1,0,703.7
299,Lamar Stevens,CLE,SF,63,383,164,44,18,31,48.9,70.7,27.7,53,138,18,41,1014,0,0,702.8
300,Duane Washington Jr.,IND,PG,48,473,83,85,3,26,40.5,75.4,37.7,46,92,81,57,967,0,0,701.1
301,Khem Birch,TOR,C,55,247,239,56,26,30,48.5,74.6,0,53,97,0,30,990,0,0,699.8
302,DeAndre' Bembry,MIL,SF,56,284,163,66,25,49,56.1,60,41.7,21,109,15,31,1025,0,0,695.6
303,Jalen McDaniels,CHA,PF,55,340,170,58,22,26,48.4,73.6,38,53,82,41,36,891,1,0,691
304,Garrett Temple,NO,SG,59,309,144,74,23,43,37.8,68.3,32.1,28,52,59,42,1097,0,0,682.8
305,Troy Brown Jr.,CHI,SF,66,283,203,66,5,36,41.9,76.9,35.3,20,61,47,26,1053,1,0,681.6
306,Taj Gibson,NY,PF,52,229,229,32,40,22,51.8,80.8,39.5,42,71,15,27,944,0,0,648.8
307,Tomas Satoransky,WAS,PG,55,198,126,184,5,29,37.7,79.6,20.8,43,61,11,46,906,1,0,647.2
308,Lou Williams,ATL,SG,56,354,87,105,3,28,39.1,85.9,36.3,67,88,37,43,798,0,0,634.9
309,Xavier Tillman Sr.,MEM,C,54,252,160,62,15,49,45.4,64.8,20.4,46,88,10,34,701,0,0,631
310,Ty Jerome,OKC,PG,48,340,78,109,5,30,37.8,80.9,29,38,70,54,37,801,0,0,630.1
311,Josh Jackson,SAC,SF,51,328,141,54,22,26,40,71.4,25.4,55,87,33,47,829,0,0,627.2
312,Derrick Jones Jr.,CHI,SF,51,286,169,30,33,25,53.8,80,32.8,56,85,20,30,899,0,0,619.8
313,Naji Marshall,NO,SF,55,313,142,62,8,33,40.5,79.6,20,74,88,21,46,733,1,0,612.4
314,Trey Murphy III,NO,SF,62,334,147,38,7,23,39.4,88.2,38.2,45,38,71,16,863,0,0,611.4
315,DeAndre Jordan,PHI,C,48,206,264,21,35,12,64.3,55,0,22,92,0,37,622,0,0,611.3
316,Terry Taylor,IND,SF,33,318,172,41,8,14,61.4,70.6,31.6,36,123,12,23,711,2,0,606.9
317,Mike Muscala,OKC,PF,43,344,129,22,26,18,45.6,84.2,42.9,48,43,70,14,592,0,0,605.8
318,Isaiah Jackson,IND,PF,36,297,149,10,52,25,56.3,68.2,31.2,60,111,5,40,540,3,0,604.8
319,Kessler Edwards,BKN,SF,48,284,172,31,24,29,41.2,84.2,35.3,16,62,48,42,985,1,0,600.9
320,Brandon Boston Jr.,LAC,SG,51,343,111,51,13,26,38.5,81.9,30.6,59,91,34,31,760,0,0,599.7
321,Jevon Carter,MIL,PG,66,277,110,96,14,24,38.7,83.3,38.8,15,32,66,34,905,0,0,595
322,Derrick Rose,NY,PG,26,311,78,103,12,22,44.5,96.8,40.2,30,85,37,39,634,0,0,588.1
323,T.J. McConnell,IND,PG,27,229,90,131,10,30,48.1,82.6,30.3,19,90,10,29,652,1,0,584.5
324,Dean Wade,CLE,PF,51,269,150,52,7,29,45.6,66.7,35.9,20,48,51,16,980,1,0,583
325,Rajon Rondo,CLE,PG,39,186,108,170,6,30,38.6,73.1,35.2,19,37,31,67,697,1,0,575.6
326,Joshua Primo,SA,SG,50,288,113,81,23,20,37.4,74.6,30.7,44,59,42,57,963,0,0,574.1
327,Dennis Smith Jr.,POR,PG,37,206,88,132,12,45,41.8,65.6,22.2,42,73,6,51,638,0,0,572.6
328,Armoni Brooks,TOR,PG,54,288,103,62,11,28,33.9,85.7,29.7,18,24,74,27,841,0,0,555.6
329,Brandon Williams,POR,PG,24,308,74,94,10,24,37.2,69.8,29.2,67,74,31,58,639,2,0,547.8
330,David Nwaba,HOU,SG,46,233,151,35,20,28,48.3,71.6,30.6,48,70,15,21,606,0,0,541.7
331,Davis Bertans,DAL,SF,56,311,117,31,12,17,36,90,33.5,36,22,77,19,805,0,0,536.9
332,Saben Lee,DET,PG,37,208,87,107,12,36,39,78.9,23.3,56,55,14,36,603,1,0,532.9
333,Alex Len,SAC,C,39,235,161,45,25,13,53.4,65.1,28.6,41,88,6,43,620,2,0,528.7
334,Dalano Banton,TOR,PG,64,205,124,99,10,28,41.1,59.1,25.5,26,70,13,53,693,0,0,525.3
335,Terence Davis,SAC,SG,30,311,94,40,11,25,42.3,81.8,32.9,36,64,49,33,535,0,0,522.8
336,Zach Collins,SA,C,28,218,153,61,23,13,49,80,34.1,52,62,14,45,502,1,0,520.1
337,Eric Paschall,UTA,PF,58,334,106,36,5,9,48.5,76.7,37,66,74,40,27,734,0,0,516.2
338,D.J. Augustin,LAL,PG,55,294,68,107,1,17,42.3,88.4,41.5,38,26,68,56,881,0,0,516.1
339,Jock Landale,SA,C,55,265,138,45,14,10,49.5,82.9,32.6,34,72,29,31,587,1,0,515.1
340,Derrick Favors,OKC,PF,39,206,184,25,12,17,51.6,64,12.5,16,92,2,9,650,1,0,513.3
341,Keon Johnson,POR,SG,37,268,81,76,12,28,35.3,80.8,34,42,62,34,46,696,0,0,513.2
342,Rodney McGruder,DET,SG,51,273,111,48,7,21,43.6,73.1,39.7,19,40,58,24,752,0,0,510.2
343,Quentin Grimes,NY,PG,45,275,94,44,11,31,40.4,68.4,38.1,13,23,72,28,786,0,0,509.8
344,Zeke Nnaji,DEN,C,41,270,147,17,13,16,51.6,63.1,46.2,41,59,37,23,697,0,0,506.9
345,Greg Brown III,POR,PF,48,225,135,35,24,26,42.6,67.7,31.1,44,62,19,36,639,0,0,503.5
346,Trent Forrest,UTA,PG,60,195,99,106,6,30,49,79.2,18.5,38,71,5,48,765,0,0,496.8
347,Bismack Biyombo,PHO,C,36,210,167,23,26,12,59.3,53.5,0,38,86,0,25,504,6,0,495.9
348,Danuel House Jr.,UTA,PF,42,248,111,44,17,21,40.4,75.9,37.6,44,36,44,33,726,0,0,490.2
349,Andre Iguodala,GS,SF,31,124,100,114,22,27,38,75,23,15,29,17,28,602,0,0,485
350,Robin Lopez,ORL,C,36,254,126,54,18,2,55.3,59.3,33.3,32,108,2,44,610,3,0,482.2
351,Tony Bradley,CHI,C,56,163,186,27,33,10,58.5,65.5,0,19,72,0,34,549,0,0,478.7
352,Frank Ntilikina,DAL,PG,58,240,79,69,7,27,39.9,96,34.2,24,51,38,31,684,0,0,475.3
353,Davon Reed,DEN,SG,48,209,108,53,9,24,50.3,66.7,43,10,44,37,16,667,0,0,468.1
354,Wayne Ellington,LAL,SG,43,287,77,30,5,23,41.4,81.8,38.9,9,16,82,19,810,0,0,461.4
355,Maurice Harkless,SAC,SF,47,217,112,23,24,29,45.9,71.4,30.7,20,52,31,31,862,1,0,460.9
355,Sviatoslav Mykhailiuk,TOR,SF,56,255,92,45,4,26,38.9,86.5,30.6,32,50,41,32,714,0,0,460.9
357,Wesley Matthews,MIL,SG,49,249,92,36,8,23,39.5,78.6,33.8,22,34,53,18,1002,0,0,457.4
358,Romeo Langford,SA,PG,48,218,108,21,16,22,43.5,54.8,34.1,23,54,29,16,769,0,0,439.1
359,Day'Ron Sharpe,BKN,C,32,198,160,17,15,10,57.7,58.5,28.6,24,84,2,30,390,2,0,435.5
360,Elfrid Payton,PHO,PG,52,150,88,99,6,25,38.3,37.5,22.2,12,63,4,47,552,0,0,419.1
361,Vít Krejčí,OKC,SG,30,187,101,57,8,19,40.7,86.4,32.7,19,36,32,29,689,1,0,418.7
362,Timothe Luwawu-Cabarrot,ATL,SG,55,227,82,40,6,18,39.8,85.4,36.1,35,30,44,20,695,0,0,413.4
363,Markelle Fultz,ORL,PG,18,195,49,99,5,20,47.4,80.6,23.5,25,79,4,40,359,1,0,412.3
364,Sterling Brown,DAL,SG,49,160,149,34,7,14,38.1,93.3,30.4,14,31,28,23,628,2,0,408.8
365,Malachi Flynn,TOR,PG,45,189,63,70,4,20,39.3,62.5,33.3,15,42,30,13,537,0,0,404.6
366,Brandon Goodwin,CLE,PG,36,171,67,91,1,25,41.6,63.2,34.5,24,45,19,37,501,1,0,402.9
367,Thomas Bryant,WAS,C,27,201,108,23,21,6,52,87.5,28.6,35,65,12,19,439,0,0,400.1
368,Nerlens Noel,NY,C,25,85,141,23,31,30,53.3,70,0,21,32,0,20,561,0,0,390.7
369,Tony Snell,NO,SG,53,187,103,28,9,16,40.4,100,35.2,4,24,45,19,822,0,0,383.6
370,Moses Moody,GS,SG,52,228,80,23,10,7,43.7,77.8,36.4,28,40,40,13,607,0,0,379.5
371,Gorgui Dieng,ATL,C,44,154,121,34,13,11,47.3,73.1,42.6,19,24,29,20,371,0,0,378.2
372,Goran Dragic,BKN,PG,21,157,66,86,4,18,37.7,81.8,25.4,27,41,16,34,497,0,0,375.2
373,Jericho Sims,NY,C,41,90,169,21,22,11,72.2,41.4,0,12,39,0,20,552,1,0,370.3
374,Lindy Waters III,OKC,SG,25,199,73,24,8,19,40.6,80,36.3,4,18,53,11,463,0,0,365.6
375,Moses Brown,CLE,C,40,171,135,1,17,7,59.3,59.7,0,43,64,0,20,344,3,0,362.5
376,Ignas Brazdeikis,ORL,SF,43,210,72,37,3,10,43.1,65.6,31,21,54,27,17,536,0,0,360.9
377,Thanasis Antetokounmpo,MIL,SF,49,171,101,22,12,16,54.7,63,14.3,29,68,2,26,474,0,0,355.2
378,Aaron Nesmith,BOS,SF,52,196,89,22,5,20,39.6,80.8,27,21,41,31,31,571,0,0,354.8
379,Enes Kanter,BOS,C,35,128,160,8,14,5,52.6,85.7,40,24,49,2,20,411,2,0,350
380,Luka Garza,DET,PF,32,186,100,20,6,9,44.9,62.3,32.7,38,50,16,18,389,2,0,348
381,Rodney Hood,LAC,SG,52,163,77,38,6,15,36.9,89.5,33,17,28,30,11,709,0,0,343.4
382,Yuta Watanabe,TOR,SF,38,163,92,21,16,11,40.6,60,34.2,24,29,27,19,445,2,0,339.9
383,Trey Burke,DAL,PG,42,214,33,57,0,12,39.1,87,31.7,20,58,26,26,441,0,0,337.1
384,Anthony Gill,WAS,PF,44,180,85,27,11,5,56.9,80.8,53.8,42,48,14,18,463,0,0,336.5
385,Marquese Chriss,DAL,PF,34,154,103,17,12,13,46.3,66.7,32,22,54,8,17,345,0,0,336.1
386,Paul Reed,PHI,PF,38,116,92,16,14,33,56.2,42.9,25,6,52,2,10,302,0,0,334.4
387,Isaiah Joe,PHI,SG,55,198,56,35,3,14,35,93.5,33.3,29,17,45,19,608,0,0,332.7
388,Cody Zeller,POR,C,27,140,125,22,6,8,56.7,77.6,0,38,51,0,19,353,0,0,332
389,Jared Butler,UTA,SG,42,161,45,63,8,17,40.4,68.8,31.8,11,33,28,33,359,0,0,326.5
390,Keifer Sykes,IND,PG,32,180,45,62,4,12,36.3,88.2,30,15,42,27,33,566,0,0,326
391,Paul Millsap,PHI,PF,33,115,114,29,13,10,39.1,70.8,22.9,17,37,8,19,375,0,0,322.3
392,Olivier Sarr,OKC,C,22,153,93,19,15,6,57.4,82.8,44.8,24,45,13,22,420,1,0,313.1
393,Juancho Hernangomez,UTA,PF,40,131,100,20,10,14,41.5,55.9,34.8,19,20,24,16,444,0,0,313
394,Kent Bazemore,LAL,SG,39,132,69,34,9,25,32.4,76.5,36.2,13,16,29,21,544,0,0,312.8
395,Nick Richards,CHA,C,49,150,86,13,21,9,66.7,69.8,0,30,60,0,24,366,0,0,308.7
396,Josh Okogie,MIN,SG,48,133,70,25,12,26,40.4,68.6,29.8,35,28,14,23,514,0,0,307.5
397,Sandro Mamukelashvili,MIL,PF,41,154,82,22,9,9,49.6,81.8,42.3,18,35,22,15,406,1,0,306.4
398,Kris Dunn,POR,PG,14,106,49,79,3,23,43.1,94.4,9.1,17,43,1,32,336,0,0,303.3
399,Kelan Martin,BOS,PF,30,171,55,21,9,13,40.9,69.2,29.3,9,48,22,14,449,0,0,298.5
400,Wenyen Gabriel,LAL,PF,26,141,97,14,11,5,49.1,59.5,28.6,25,46,8,16,358,1,0,294.4
401,Admiral Schofield,ORL,PF,38,146,89,25,5,4,41.9,80,32.9,12,28,26,21,466,0,0,287.3
402,Killian Tillie,MEM,PF,36,118,61,22,15,23,33.9,62.5,31.4,5,16,27,13,460,0,0,287.2
403,Dylan Windler,CLE,SF,50,110,89,34,3,14,37.8,83.3,30,15,16,21,16,459,0,0,285.8
404,Nathan Knight,MIN,C,37,138,85,22,8,7,51.1,73.3,30.8,44,41,4,18,267,1,0,285
405,Santi Aldama,MEM,PF,32,132,87,21,10,6,40.2,62.5,12.5,20,47,6,16,359,2,0,283.9
406,Patrick Williams,CHI,SF,17,153,69,15,9,9,52.9,73.2,51.7,30,39,15,16,420,1,0,278.3
407,Isaiah Thomas,CHA,PG,22,184,29,34,5,7,40.1,84.6,34.1,22,39,28,16,332,0,0,277.8
408,Brook Lopez,MIL,C,13,161,53,6,15,8,46.6,87,35.8,20,42,19,12,298,0,0,267.6
409,Jarrett Culver,MEM,SG,37,130,48,33,5,20,37.8,47.1,25.5,16,39,12,20,338,0,0,267.1
410,Gary Clark,NO,PF,38,101,90,18,7,13,37.5,70,40,7,5,28,10,378,0,0,266
411,Matt Thomas,CHI,PG,40,161,50,20,3,8,41,80,38.5,16,20,35,8,459,0,0,265
412,Trevor Ariza,LAL,SF,24,96,82,27,6,13,33.3,55.6,27,10,13,20,11,462,0,0,261.9
413,Kira Lewis Jr.,NO,PG,24,141,39,49,1,11,40.4,83.3,22.4,10,46,13,26,339,0,0,259.3
414,Elijah Hughes,POR,SG,37,126,58,22,8,14,32.6,77.8,26.3,7,22,25,17,470,0,0,255.6
415,Joe Harris,BKN,SF,14,158,56,14,2,7,45.2,83.3,46.6,5,15,41,16,417,0,0,248.2
416,Isaiah Livers,DET,SF,19,121,57,21,7,13,45.6,85.7,42.2,12,14,27,15,383,1,0,245.9
417,James Bouknight,CHA,SG,31,142,52,26,1,7,34.8,87.1,34.7,27,32,17,15,304,0,0,244.4
418,Jaylen Hoard,OKC,PF,7,103,84,17,5,6,48.9,42.9,36,6,35,9,8,239,4,0,243.3
419,David Duke Jr.,BKN,SG,22,104,67,17,7,14,36.1,81,24.3,17,30,9,9,341,2,0,242.9
420,Collin Sexton,CLE,PG,11,176,36,23,0,10,45,74.4,24.4,29,57,11,31,316,0,0,242.7
421,PJ Dozier,BOS,PG,18,97,63,29,6,11,36.4,76.9,31.2,10,21,15,13,338,0,0,237.1
422,Ishmail Wainright,PHO,SF,44,108,54,15,6,20,39.4,58.3,32.2,7,22,19,13,357,0,0,234.3
423,Justin Anderson,IND,SG,16,102,46,33,6,8,37.9,78.9,25.4,15,21,15,8,315,0,0,226.7
424,Miles McBride,NY,PG,40,89,42,41,1,14,29.6,66.7,25,8,15,17,5,371,0,0,225.9
425,Semi Ojeleye,LAC,PF,31,98,74,9,6,7,30.3,79.3,30,23,15,15,9,406,0,0,217.3
426,Brad Wanamaker,WAS,PG,23,83,39,55,6,7,36.4,92,23.5,23,24,4,23,319,0,0,215.3
427,Markieff Morris,MIA,PF,17,129,45,23,1,6,47.4,88.9,33.3,8,41,13,20,298,0,0,211.5
428,Greg Monroe,MIN,C,14,76,64,22,10,8,56.1,52.2,0,12,32,0,12,194,0,0,209.8
429,Usman Garuba,HOU,PF,24,48,83,17,11,10,43.2,71.4,25,5,14,5,6,237,0,0,209.1
430,Chris Chiozza,GS,PG,34,67,36,65,0,13,29.6,66.7,32.1,2,7,17,32,371,0,0,201.7
431,Justin Champagnie,TOR,SF,36,81,72,11,4,8,46.3,100,35.7,9,21,10,8,279,0,0,199.9
432,Michael Porter Jr.,DEN,PF,9,89,59,17,2,10,35.9,55.6,20.8,5,27,10,12,264,1,0,197.3
433,Charles Bassey,PHI,C,22,69,62,7,17,5,63.8,75,0,9,30,0,8,165,1,0,189.9
434,Frank Kaminsky,PHO,PF,9,95,41,13,7,8,54.5,90,33.3,18,31,5,5,180,0,0,188.7
435,Keljin Blevins,POR,PG,31,95,45,19,1,13,30.6,54.5,29.2,6,13,21,17,349,0,0,188.5
436,Braxton Key,DET,SG,11,79,50,11,11,10,45.8,53.8,28.6,7,27,6,11,197,0,0,186.5
437,Reggie Perry,POR,C,10,92,47,12,6,9,50.6,60,18.8,9,37,3,11,187,1,0,185.4
438,Daishen Nix,HOU,PG,24,77,33,40,0,15,40.3,53.3,26.9,16,20,7,26,260,0,0,180.6
439,Udoka Azubuike,UTA,C,17,80,71,0,11,1,75.5,54.5,0,6,37,0,12,194,1,0,177.2
440,JT Thor,CHA,PF,32,67,43,19,11,8,43.6,60,25.9,12,17,7,10,260,0,0,175.1
441,Bruno Fernando,HOU,C,30,88,55,7,11,1,65.5,62.5,50,15,35,1,14,152,2,0,174.5
442,Kevin Knox II,ATL,SF,30,93,44,10,2,4,36.5,72.7,27.8,16,16,15,7,222,0,0,165.8
443,Victor Oladipo,MIA,SG,8,99,23,28,1,5,48.6,73.7,42.9,14,20,15,16,173,1,0,164.6
444,KZ Okpala,OKC,PF,21,77,41,14,7,4,43.5,72.7,34.6,8,21,9,5,243,0,0,164.2
445,Markus Howard,DEN,PG,32,126,12,7,0,9,38.6,87,40,20,11,28,7,177,0,0,161.9
446,Justin Robinson,DET,PG,25,78,21,32,1,9,30.1,50,29.5,4,10,18,17,303,0,0,154.2
447,Jake Layman,MIN,SF,33,81,36,9,5,7,41.1,72.2,22.9,13,22,8,10,227,0,0,151.7
448,Mamadi Diakite,OKC,PF,13,56,59,2,9,5,53.2,54.5,0,6,25,0,7,187,0,0,150.8
449,Lindell Wigginton,MIL,PG,19,80,25,23,1,5,42.6,54.3,34.6,19,17,9,12,199,0,0,144.5
450,Tyler Cook,CHI,PF,20,67,53,3,4,4,60.5,65.6,0,21,23,0,7,199,0,0,144.1
451,Malcolm Hill,CHI,PG,19,72,35,8,3,7,46.2,78.6,36.1,11,11,13,3,212,0,0,143
452,Boban Marjanovic,DAL,C,22,98,39,3,3,0,60,59.1,25,13,41,1,15,127,0,0,140.3
453,Denzel Valentine,UTA,SF,24,69,42,11,0,8,37.9,0,40.4,0,6,19,12,221,0,0,139.9
454,Skylar Mays,ATL,SG,28,80,25,17,0,7,50,88.9,32,8,24,8,10,219,1,0,139.5
455,Georgios Kalaitzakis,OKC,SF,13,86,21,12,2,11,46.3,46.7,38.5,14,21,10,20,213,0,0,135.2
456,Ed Davis,CLE,PF,31,28,64,7,9,3,68.8,42.9,0,6,11,0,5,201,0,0,134.3
457,Devontae Cacok,SA,PF,15,46,42,6,7,8,67.7,57.1,0,4,21,0,3,121,0,0,132.4
458,Leandro Bolmaro,MIN,SG,34,50,43,21,0,6,31.5,84.6,27.8,11,12,5,13,238,0,0,132.1
459,Vlatko Cancar,DEN,SF,15,62,31,17,3,2,56.1,64.3,58.3,9,16,7,9,176,0,0,125.7
459,Alize Johnson,NO,PF,24,41,61,9,0,5,43.6,58.3,0,7,17,0,12,185,0,0,125.7
461,Xavier Moon,LAC,SG,10,58,14,24,3,7,49,60,35.7,3,20,5,6,137,0,0,124.8
462,Kyle Guy,MIA,PG,19,74,17,17,1,7,40,66.7,35,8,12,14,13,185,0,0,122.9
463,Zavier Simpson,OKC,PG,4,44,21,30,4,5,36.5,100,12.5,5,18,1,10,174,0,0,122.2
464,Sam Hauser,BOS,PF,26,65,29,10,2,1,46,0,43.2,0,4,19,2,157,0,0,118.8
465,Javonte Smart,MIA,SG,17,51,24,16,3,6,31.7,83.3,29.6,5,11,8,11,199,0,0,110.8
