RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
234,Steve Blake,LAL,PG,56,246,122,113,2,25,38.6,83.3,39.7,20,29,56,59,1121,0,0,556.9
235,Gerald Henderson,CHA,SG,42,301,121,44,17,20,44.1,73.6,12.5,67,114,2,31,825,0,0,555.2
236,Kurt Thomas,CHI,PF,34,166,202,44,31,23,53.6,64.3,0,18,74,0,30,816,0,0,552.4
237,Robin Lopez,PHO,C,41,308,146,7,29,14,51.2,76.3,0,58,125,0,37,693,2,0,542.7
238,Paul George,IND,SF,35,279,117,38,13,33,45.6,83.3,29.2,45,78,26,30,652,0,0,538.4
239,T.J. Ford,IND,PG,39,221,76,138,8,32,39.3,72.9,19.4,35,84,6,62,751,0,0,537.2
240,Shelden Williams,DEN,PF,42,198,223,19,22,18,45.3,73.9,0,34,82,0,37,712,0,0,537.1
241,Earl Boykins,MIL,PG,39,315,42,97,3,29,43.7,81.7,36.8,58,97,21,39,652,0,0,535.9
242,Randy Foye,LAC,SG,37,345,47,82,8,23,38.4,89.9,33.3,89,68,40,53,777,0,0,533.4
243,Donte Greene,SAC,PF,47,278,121,38,17,27,39.3,65.5,26.9,36,79,28,41,790,1,0,527.2
244,DeShawn Stevenson,DAL,SG,53,328,77,66,4,17,40.9,78,40.6,32,28,80,36,928,0,0,525.4
245,Jeff Foster,IND,PF,33,129,222,38,26,19,46.9,62.2,0,23,53,0,18,596,0,0,524.4
246,Drew Gooden,MIL,PF,25,269,162,18,10,17,44.2,77.6,23.1,52,104,3,29,591,6,0,515.4
247,C.J. Watson,CHI,PG,55,248,53,100,8,38,34.7,72.1,36.9,44,66,24,45,723,0,0,508.6
248,Marreese Speights,PHI,PF,45,267,169,25,12,5,50.5,75.4,25,46,109,1,34,559,0,0,507.3
249,Carlos Arroyo,MIA,PG,49,274,80,100,1,14,45.8,80,43.8,28,81,28,43,994,0,0,507
250,Joel Anthony,MIA,PF,52,100,188,19,77,7,52.4,65.4,0,34,33,0,24,1049,0,0,498.1
251,Mickael Pietrus,PHO,SF,42,293,98,27,16,22,38.9,73.5,36.4,25,38,64,30,858,0,0,497.1
252,Kenyon Martin,DEN,PF,26,176,136,62,25,17,50.3,45.7,40,16,77,2,23,599,1,0,493.2
253,Carlos Delfino,MIL,SF,23,271,91,51,4,27,37.5,72.5,33.8,29,49,48,27,765,0,0,491.7
254,Andres Nocioni,PHI,PF,38,259,137,35,13,12,42.9,80.4,34,41,61,32,38,736,2,0,487.9
255,Chris Douglas-Roberts,MIL,SG,34,283,77,43,12,26,42.7,83.1,35.9,69,86,14,30,776,0,0,485.9
256,Zaza Pachulia,ATL,C,52,197,185,34,13,16,41.4,74.3,0,81,58,0,47,721,1,0,481
257,Sebastian Telfair,MIN,PG,35,250,49,111,3,25,40.2,73.2,34.7,41,67,25,61,683,0,0,470.3
258,Shawne Williams,NY,SF,36,230,123,22,25,18,44.9,80,45.4,20,39,44,27,665,1,0,469.6
259,Omer Asik,CHI,C,55,141,193,21,38,14,52.2,54.9,0,45,48,0,40,638,0,0,468.1
260,James Posey,IND,SF,42,216,131,33,6,23,34.4,75,32.4,9,12,61,18,754,0,0,462.7
261,Manny Harris,CLE,PG,34,241,103,57,4,21,40.4,82,39.7,50,55,27,43,643,1,0,457.1
262,Keith Bogans,CHI,SF,55,204,96,63,6,24,37.8,61.5,35.6,16,22,48,27,961,0,0,446.7
263,Eddie House,MIA,PG,41,268,67,43,3,22,41.3,97.1,38.6,33,44,49,19,714,0,0,443.9
264,Chris Wilcox,DET,PF,33,193,148,25,8,19,50.3,61.7,0,29,82,0,21,561,1,0,441.1
265,Jeff Teague,ATL,PG,47,193,64,88,15,27,42.9,80,39.1,44,61,9,45,571,0,0,440.8
266,Martell Webster,MIN,SF,27,287,90,25,7,17,43.6,78.3,38.1,65,63,32,40,652,0,0,440.5
267,Nikola Pekovic,MIN,C,43,225,136,17,25,11,48.3,76.6,0,59,83,0,50,570,1,0,435.7
268,Pooh Jeter,SAC,PG,42,188,49,123,2,21,42,86.7,19,26,75,4,42,640,0,0,435.3
269,Wayne Ellington,MIN,SG,40,272,75,44,2,20,41.3,73.7,42.5,28,71,34,37,707,0,0,435
270,Johan Petro,BKN,PF,53,169,129,31,25,20,44.3,62.5,0,5,82,0,29,584,0,0,431.3
271,Trevor Booker,WAS,PF,48,204,135,14,14,19,56.4,63.2,0,36,84,0,26,610,2,0,427
272,Jamario Moon,CLE,SF,36,157,107,38,24,23,37.6,88.9,24.7,8,43,21,15,679,0,0,421.4
273,Julian Wright,TOR,PF,41,155,102,47,17,35,48.9,54.3,20,19,65,2,35,614,0,0,416.9
274,Quentin Richardson,ORL,SG,39,186,127,28,4,18,35.3,85.7,28.8,24,33,32,21,679,0,0,403.4
275,Greivis Vasquez,MEM,PG,51,171,55,119,3,16,36.8,80,25.8,28,46,17,51,643,0,0,402.5
276,Yi Jianlian,WAS,SF,35,190,120,13,21,14,43.1,75.5,25,37,72,3,31,558,1,0,392.5
277,Gary Forbes,DEN,SF,49,237,77,28,5,17,45.3,61.2,35.9,41,77,14,27,561,0,0,388.4
278,Maurice Evans,WAS,SF,46,220,85,26,5,15,40.8,84.6,32.6,22,54,30,16,840,0,0,385
279,Larry Sanders,MIL,PF,36,151,105,7,44,11,42,61.3,0,19,66,0,17,495,1,0,380.5
280,Patty Mills,POR,PG,39,216,35,78,1,19,40.3,77.4,31.3,24,57,26,47,516,0,0,368
281,Chris Andersen,DEN,PF,27,121,137,15,26,12,47.9,60.9,0,53,34,0,18,443,0,0,365.9
282,Josh Childress,PHO,SF,34,172,105,26,12,15,55,56,0,28,72,0,32,564,0,0,359
283,Rasual Butler,LAC,SF,40,205,76,25,15,8,32.9,65.4,32.8,17,31,42,22,731,0,0,357.7
283,Ryan Hollins,CLE,C,44,195,101,13,20,9,57.1,68.6,0,59,68,0,36,586,0,0,357.7
285,Reggie Evans,TOR,PF,15,60,182,21,4,19,36,53.3,0,24,18,0,18,408,1,0,337.9
286,Chris Kaman,LAC,C,15,157,101,20,20,7,41.9,73.9,0,17,70,0,26,365,1,0,336.2
287,Semih Erden,BOS,C,36,146,106,18,21,12,60.2,63,0,34,56,0,32,523,0,0,334.2
288,Solomon Jones,IND,PF,37,134,105,29,21,10,42,67.8,0,40,47,0,32,486,0,0,333.5
289,Tiago Splitter,SA,C,39,154,101,17,11,15,48.1,60,0,54,50,0,21,427,0,0,331.7
290,Gordon Hayward,UTA,SF,49,168,83,38,11,13,42.7,72,34.5,36,51,10,41,622,0,0,331.6
291,Henry Walker,NY,SF,43,199,75,23,3,14,45.9,61.9,40.8,13,30,42,29,545,0,0,328.5
292,Jason Maxiell,DET,PF,39,144,99,13,19,16,47.1,45.5,0,30,57,0,25,634,0,0,327.3
293,Jonny Flynn,MIN,PG,30,156,42,101,2,18,36,80,27.6,16,46,16,72,571,0,0,325.9
294,Josh Powell,ATL,PF,42,189,115,16,4,4,47.1,80.6,0,29,80,0,42,518,0,0,325
295,Joey Dorsey,TOR,PF,31,96,138,21,11,17,56.2,46.2,0,24,36,0,26,373,3,0,323.1
296,Ronnie Price,UTA,PG,53,165,47,40,5,34,36.4,77.8,28.6,21,48,16,40,608,0,0,319.4
297,Francisco Elson,UTA,PF,53,120,95,31,12,19,48.5,82.8,0,24,48,0,27,531,0,0,315.5
298,Dominic McGuire,CHA,PF,33,104,126,19,17,7,39.4,72,0,18,43,0,17,444,1,0,314.7
299,Luther Head,SAC,PG,30,168,46,58,6,9,41.6,78.6,36.2,33,36,21,26,477,0,0,314.2
300,Patrick Patterson,HOU,PF,30,142,89,22,16,7,56.1,63.6,0,14,64,0,17,402,1,0,310.8
301,Derrick Brown,CHA,PF,40,147,83,29,8,16,54.5,55.6,33.3,25,58,2,28,479,0,0,310.1
302,Ekpe Udoh,GS,C,33,102,83,23,33,10,45.1,66.7,0,20,41,0,23,470,0,0,299.1
303,Stephen Graham,BKN,SF,42,145,99,23,1,9,40,80.6,0,25,60,0,26,706,0,0,292.3
304,Christian Eyenga,CLE,SF,19,147,64,19,18,13,41.7,75,20,9,57,8,24,472,0,0,290.3
305,A.J. Price,IND,PG,25,162,41,48,0,15,38.2,80,28.6,32,35,20,27,375,0,0,286.2
306,Craig Smith,LAC,PF,27,153,73,25,2,8,59.4,73,0,27,63,0,21,348,0,0,277.1
307,Alonzo Gee,CLE,SF,33,117,76,20,7,26,42.7,69,33.3,29,35,6,28,498,0,0,276.2
308,Brian Cook,LAC,PF,30,147,76,13,11,8,39.1,60,41.5,12,27,27,20,361,1,0,275.7
309,Joey Graham,CLE,SF,25,172,68,15,6,5,47.3,83.3,31,25,60,9,26,474,0,0,272.1
310,Louis Amundson,GS,PF,25,96,101,10,17,9,44,26.7,0,8,44,0,16,359,0,0,268.2
311,Timofey Mozgov,NY,C,31,113,82,13,20,12,47.3,69.4,0,25,44,0,30,386,1,0,264.9
312,Acie Law,GS,PG,37,135,37,50,0,19,39.5,70.5,18.8,31,43,6,29,488,0,0,263.4
313,Erick Dampier,MIA,C,30,71,101,12,25,9,58,52,0,13,29,0,15,470,0,0,263.2
314,Kosta Koufos,MIN,C,37,104,96,7,20,8,43.8,50,0,12,46,0,25,323,0,0,260.7
315,Xavier Henry,MEM,SG,37,165,37,18,3,11,40.9,63.5,11.8,33,63,2,13,526,0,0,251.4
316,Hilton Armstrong,ATL,PF,40,72,109,10,16,13,46.8,60.9,0,14,29,0,25,403,0,0,250.8
317,Jon Brockman,MIL,PF,45,89,116,9,1,10,54.4,75,0,27,31,0,14,434,0,0,249.7
318,Ike Diogu,LAC,PF,25,154,88,1,1,2,52.1,71.4,0,30,62,0,18,366,0,0,249.1
319,Quincy Pondexter,NO,SG,47,124,61,18,5,12,43.1,75,38.7,12,38,12,11,491,0,0,247.2
320,Udonis Haslem,MIA,PF,13,104,106,6,3,7,51.2,80,0,16,44,0,14,344,4,0,246.2
321,Von Wafer,BOS,PG,48,137,38,25,5,14,40.3,85.3,25,29,36,12,12,429,0,0,246.1
322,Cartier Martin,WAS,SG,40,154,52,5,2,13,40,72,40.6,18,26,28,10,365,0,0,243.9
323,Dan Gadzuric,BKN,PF,29,81,87,11,19,10,41.1,43.8,0,7,37,0,21,306,0,0,238.9
324,Mike Miller,MIA,SG,19,101,90,22,1,6,37.1,76.9,35.8,10,17,19,21,357,3,0,235
325,Chris Duhon,ORL,PG,36,91,35,81,2,10,40.9,53.3,30.6,8,25,11,46,532,0,0,232.5
326,Juwan Howard,MIA,PF,41,89,91,16,3,9,39.8,82.6,0,19,35,0,18,440,0,0,228.2
327,Brian Cardinal,DAL,PF,35,100,48,24,4,18,41.7,91.7,47.5,11,1,29,11,437,0,0,226.6
328,Kyrylo Fesenko,UTA,C,41,91,87,16,11,2,45.8,35.7,0,15,38,0,19,359,0,0,226.4
329,Ish Smith,HOU,PG,28,74,42,64,2,13,38.6,70,37.5,7,29,3,26,328,0,0,224.4
330,David Andersen,NO,PF,34,116,71,11,8,4,47.2,64.3,36.8,9,43,7,18,317,0,0,223.7
331,Ben Uzoh,BKN,PG,28,99,46,40,3,9,40.7,67.5,40,27,33,2,15,261,0,0,223.2
332,Jermaine Taylor,SAC,SG,22,146,36,22,3,11,48.4,80,37,12,52,10,29,321,0,0,221.2
333,Rodney Carney,MEM,SF,26,127,48,11,5,12,42.2,66.7,45.9,18,29,17,16,333,0,0,219.1
334,Samardo Samuels,CLE,PF,21,120,70,4,10,5,48.5,63.2,0,24,48,0,24,317,0,0,216
335,Ian Mahinmi,DAL,C,35,120,66,3,8,5,60,84.2,0,48,36,0,15,255,1,0,214.7
336,Damien Wilkins,ATL,SG,29,84,53,20,7,14,46.9,74.2,14.3,23,29,1,11,372,0,0,208.6
337,Jermaine O'Neal,BOS,C,17,89,64,9,21,2,44.7,77.8,0,21,34,0,19,306,0,0,206.3
338,Josh Howard,WAS,SF,13,104,55,16,2,11,33.3,57.9,20,22,35,4,14,313,0,0,206
338,Tony Battie,PHI,C,29,82,70,8,13,5,48.7,50,66.7,6,35,2,8,295,0,0,206
340,Luke Walton,LAL,SF,41,76,50,44,4,8,34.8,70,28,7,24,7,21,351,0,0,205
341,Terrence Williams,HOU,SF,18,101,51,37,0,8,37.6,65,28.6,13,35,6,31,275,0,0,202.7
342,Jawad Williams,CLE,SF,26,104,48,22,3,9,32.5,75,28.9,9,28,13,16,391,0,0,202.6
343,Darnell Jackson,SAC,PF,36,115,62,10,3,5,48.6,47.8,28.6,11,49,2,19,324,0,0,201.4
344,Jason Collins,ATL,PF,36,76,79,17,6,7,48.3,63.3,100,19,27,1,21,447,0,0,201.3
345,Kevin Seraphin,WAS,C,31,79,76,7,18,3,45.3,73.3,0,11,34,0,22,299,0,0,200.7
346,Joel Przybilla,CHA,C,28,44,111,11,9,4,53.3,57.1,0,12,16,0,20,385,0,0,199.7
347,Peja Stojakovic,DAL,SF,16,129,34,15,1,7,43.7,86.7,39.4,13,19,26,10,284,0,0,198.3
348,Earl Clark,ORL,PF,26,106,56,7,9,4,42.9,55.2,0,16,45,0,12,274,0,0,197.7
349,Matt Carroll,CHA,SF,33,100,41,17,4,9,38,69.6,29.6,16,30,8,10,290,0,0,190.7
350,DJ Mbenga,NO,C,37,44,79,4,25,6,45.9,71.4,0,10,17,0,20,289,0,0,186.8
351,Troy Murphy,BKN,PF,18,65,75,17,2,7,34.2,52.9,17.4,9,22,4,13,288,0,0,185.5
352,Jeremy Evans,UTA,SF,30,93,42,10,8,8,74.1,72.2,0,13,40,0,11,191,0,0,179.4
353,Melvin Ely,DEN,PF,27,57,72,13,11,4,54.8,64.7,0,11,23,0,14,341,0,0,178.9
354,James Johnson,TOR,PF,16,65,39,23,14,12,39.7,61.9,18.2,13,23,2,21,213,0,0,177.3
355,Aaron Gray,NO,C,19,63,74,9,5,7,60.9,50,0,7,28,0,15,260,1,0,174.3
356,Kendrick Perkins,BOS,C,10,59,79,10,9,2,50,51.7,0,15,22,0,17,249,0,0,173.8
357,Dahntay Jones,IND,SG,21,123,30,13,2,4,47.9,71.4,40,25,40,6,17,230,0,0,173.5
358,Hasheem Thabeet,HOU,C,44,53,74,4,14,7,44.7,54.3,0,19,17,0,17,363,0,0,172.8
359,Damion James,BKN,SF,19,69,56,14,9,6,38.4,61.9,0,13,28,0,18,258,0,0,169.2
360,Lazar Hayward,MIN,SF,26,79,44,18,5,6,31.3,81.8,25.7,18,17,9,12,247,0,0,168.8
361,Luke Harangody,BOS,PF,28,63,55,10,7,4,39.4,62.5,20,5,26,2,5,241,1,0,161
362,DJ White,CHA,PF,24,69,53,4,8,6,45.6,58.3,0,7,31,0,7,229,0,0,159.6
363,Jeremy Lin,GS,PG,22,44,20,25,9,25,34,66.7,0,10,17,0,14,193,0,0,159.5
364,Armon Johnson,POR,PG,30,88,31,37,1,3,44.4,57.9,45.5,11,31,5,31,227,0,0,157.7
365,Brandan Wright,GS,PF,21,83,41,5,10,3,60.3,50,0,7,38,0,10,194,0,0,155.7
366,Jason Williams,MEM,PG,22,47,29,44,1,9,36.5,0,29,0,10,9,14,248,0,0,153.8
367,Derrick Caracter,LAL,PF,36,81,42,7,10,4,50.8,81,0,17,32,0,18,201,0,0,151.9
368,Daequan Cook,OKC,SF,18,96,35,9,0,4,41.6,75,39.4,6,6,26,9,255,0,0,150.5
369,Alexis Ajinca,TOR,C,20,74,32,4,9,5,45.7,66.7,36.4,6,28,4,4,167,0,0,142.4
370,Mehmet Okur,UTA,C,13,64,30,19,4,4,35.5,75,31.2,15,17,5,7,168,0,0,137.5
371,Leon Powe,CLE,PF,14,70,38,2,3,7,49.2,46.2,0,12,29,0,5,186,0,0,133.6
372,Jordan Crawford,WAS,SG,18,79,28,17,0,5,37.1,66.7,31,4,24,9,15,184,0,0,133.1
373,Jeff Adrien,GS,SF,15,44,50,9,5,3,45.2,54.5,0,6,19,0,5,161,0,0,128.5
374,Eduardo Najera,CHA,PF,20,51,30,12,2,9,35.3,66.7,34.6,6,9,9,8,244,0,0,119
375,Quinton Ross,BKN,SF,33,57,29,10,6,3,48.1,35.7,0,5,26,0,6,328,0,0,118.8
376,Chris Quinn,SA,PG,35,57,16,25,1,2,40.4,50,30.4,4,16,7,2,196,0,0,117.7
377,Delonte West,BOS,PG,8,53,15,18,3,7,44.7,85.7,33.3,6,16,5,6,142,0,0,112
378,Devin Ebanks,LAL,SF,19,62,27,2,5,4,42,78.3,40,18,19,2,6,116,0,0,109.4
379,Dominique Jones,DAL,PG,18,42,25,19,3,5,31.1,82.4,0,14,14,0,10,135,0,0,106.5
380,Anthony Randolph,MIN,PF,18,33,41,8,8,4,28.3,50,25,6,12,1,12,130,0,0,106.2
381,DeSagana Diop,CHA,C,16,20,40,7,15,4,33.3,36.4,0,4,8,0,11,181,0,0,105.5
382,Jared Jeffries,HOU,PF,18,27,35,11,3,7,30.6,40,16.7,4,10,1,4,137,0,0,101.5
383,Sundiata Gaines,TOR,PG,14,56,14,17,1,7,38.6,43.8,23.8,7,17,5,14,154,0,0,100.3
384,Earl Barron,PHO,C,12,36,40,4,4,6,23.5,60,0,12,12,0,11,183,0,0,99
385,Sasha Pavlovic,NO,SF,13,45,17,10,7,5,37.8,80,33.3,4,10,7,6,203,0,0,98.4
385,Yao Ming,HOU,C,5,51,27,4,8,0,48.6,93.8,0,15,18,0,7,90,0,0,98.4
387,Willie Warren,LAC,SG,18,37,12,27,0,6,37.1,75,33.3,6,8,5,8,132,0,0,95.9
388,Anthony Carter,NY,PG,15,30,13,28,2,9,33.3,100,28.6,2,8,4,15,172,0,0,94.6
389,Sean Marks,POR,PF,28,43,37,4,4,2,45,62.5,100,5,16,2,11,197,0,0,94.4
390,Zabian Dowdell,PHO,PG,9,37,11,24,2,6,40,100,0,5,16,0,10,102,0,0,92.2
391,James Anderson,SA,SG,10,55,10,11,3,2,41.3,71.4,44.4,5,7,12,5,146,0,0,88.5
392,Charlie Bell,GS,SF,18,32,18,13,1,6,28.6,50,30,2,6,6,6,165,0,0,81.1
393,Rodrigue Beaubois,DAL,PG,5,39,5,16,1,5,40.5,0,29.4,0,12,5,8,90,0,0,73
394,Ime Udoka,SA,SF,20,14,19,13,1,8,23.8,50,0,4,5,0,5,130,0,0,69.3
395,DaJuan Summers,DET,PF,16,59,7,2,0,3,43.1,44.4,50,8,15,7,9,143,0,0,67.4
396,Royal Ivey,OKC,SG,18,34,15,5,1,4,48.3,0,50,0,8,6,3,121,0,0,66.5
397,Hamed Haddadi,MEM,C,13,17,25,3,3,1,44.4,33.3,0,1,8,0,3,53,1,0,56.5
398,Lester Hudson,WAS,PG,11,18,5,17,1,4,25,50,26.7,2,2,4,7,73,0,0,52.5
399,Cole Aldrich,OKC,C,10,9,26,2,4,4,50,50,0,1,4,0,7,91,0,0,52.2
400,Mustafa Shakur,WAS,PG,5,18,10,12,2,2,46.7,80,0,4,7,0,4,49,0,0,52
401,Jarron Collins,LAC,C,23,17,17,1,1,4,33.3,70,0,7,5,0,5,156,0,0,43.9
402,Brian Scalabrine,CHI,PF,15,16,8,6,4,3,57.1,0,0,0,8,0,5,81,0,0,43.6
403,Garrett Temple,MIL,SG,11,19,6,7,2,2,32,0,27.3,0,5,3,3,96,0,0,41.7
404,Avery Bradley,BOS,SG,18,22,8,5,0,6,32,54.5,0,6,8,0,10,76,0,0,41.1
405,Luke Babbitt,POR,SF,18,21,14,2,1,1,29,28.6,10,2,8,1,4,89,0,0,40.8
406,Byron Mullens,OKC,PF,12,15,19,0,3,1,26.3,50,0,5,5,0,6,55,0,0,39.8
407,Garret Siler,PHO,C,10,19,13,2,3,1,58.3,55.6,0,5,7,0,6,49,0,0,39.6
408,Malik Allen,ORL,PF,9,15,15,2,2,1,35,50,0,1,7,0,3,98,0,0,39
409,Renaldo Balkman,NY,PF,7,13,7,2,2,4,50,75,0,3,5,0,0,55,0,0,36.4
410,Theo Ratliff,LAL,C,8,2,13,3,5,2,16.7,0,0,0,1,0,3,66,0,0,33.1
411,Trey Johnson,TOR,SG,5,14,4,10,0,1,30,50,33.3,1,5,1,3,55,0,0,32.8
412,Sherron Collins,CHA,PG,19,14,4,8,0,2,26.1,100,11.1,1,5,1,3,63,0,0,31.8
413,Jason Kapono,PHI,SF,17,14,8,1,1,2,27.3,50,25,1,5,1,2,88,0,0,29.1
414,Jamaal Magloire,MIA,C,8,9,13,0,1,2,33.3,50,0,5,2,0,2,47,0,0,28.6
415,Etan Thomas,ATL,PF,7,12,11,1,0,1,44.4,80,0,4,4,0,1,35,0,0,27.7
416,Jerry Stackhouse,MIA,SF,7,12,7,3,2,0,25,71.4,25,5,2,1,2,49,0,0,26.9
416,Joe Smith,LAL,PF,9,6,12,1,4,0,25,0,0,0,3,0,3,52,0,0,26.9
418,Roger Mason Jr.,NY,SG,10,4,14,4,0,1,6.2,50,0,2,1,0,2,82,0,0,26.8
419,Chris Johnson,BOS,C,4,10,6,1,4,0,50,66.7,0,4,3,0,2,36,0,0,24.7
420,DeMarre Carroll,MEM,SF,6,8,8,2,1,1,37.5,100,0,2,3,0,0,36,0,0,24.6
421,Steve Novak,SA,SF,12,17,6,0,0,0,54.5,0,83.3,0,1,5,0,28,0,0,24.2
422,Darius Songaila,PHI,PF,8,14,9,2,0,0,46.2,100,0,2,6,0,4,61,0,0,23.8
423,Solomon Alabi,TOR,C,10,4,9,2,0,2,18.2,0,0,0,2,0,2,39,0,0,19.8
424,Larry Owens,SA,SF,7,9,4,1,0,2,50,50,33.3,2,2,1,0,31,0,0,19.3
425,Maurice Ager,MIN,SF,4,15,2,1,0,1,54.5,0,75,0,3,3,4,29,0,0,16.9
426,Pops Mensah-Bonsu,NO,PF,7,2,11,2,0,0,33.3,0,0,0,1,0,2,35,0,0,16.2
427,Craig Brackins,PHI,PF,2,8,3,0,0,1,36.4,0,0,0,4,0,0,20,0,0,13.6
428,Fabricio Oberto,POR,PF,5,7,7,0,0,0,60,50,0,1,3,0,3,44,0,0,12.4
429,Marcus Banks,TOR,PG,3,6,1,3,0,1,0,75,0,6,0,0,2,21,0,0,11.7
430,Morris Peterson,OKC,SG,4,4,3,1,0,0,40,0,0,0,2,0,0,22,0,0,9.1
431,Danny Green,SA,SG,2,6,1,0,0,0,40,0,50,0,0,2,0,9,0,0,7.2
432,Ronald Dupree,TOR,SF,3,2,3,1,0,0,25,0,0,0,1,0,0,12,0,0,7.1
433,Andy Rautins,NY,SG,4,6,0,2,0,1,40,50,33.3,1,1,1,4,18,0,0,7
434,Antoine Wright,SAC,SF,7,2,3,0,0,1,12.5,0,0,0,1,0,1,31,0,0,6.6
435,Orien Greene,BKN,PG,2,3,0,1,0,1,100,50,0,1,1,0,0,3,0,0,6.5
436,Lance Stephenson,IND,SG,1,2,1,2,0,0,0,100,0,2,0,0,1,4,0,0,5.2
437,John Lucas III,CHI,PG,2,2,0,1,0,0,33.3,0,0,0,1,0,0,10,0,0,3.5
438,Bobby Simmons,SA,PF,2,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,3
439,Hamady Ndiaye,WAS,C,4,3,0,0,0,0,0,75,0,3,0,0,1,11,0,0,2
440,Hassan Whiteside,SAC,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,Brian Skinner,MIL,PF,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
440,Gani Lawal,PHO,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
