RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
229,Maurice Harkless,NY,SF,62,357,240,68,33,58,50.2,59.1,34.7,39,108,34,53,1426,0,0,876
230,Rajon Rondo,LAL,PG,48,342,142,240,2,40,41.8,65.9,32.8,27,96,41,91,984,2,0,865.4
231,Jordan Poole,GS,PG,58,503,118,134,10,35,33.3,79.8,27.9,95,93,74,74,1274,0,0,861.6
232,Tony Snell,DET,SG,59,474,111,127,15,32,44.5,100,40.2,32,68,102,31,1641,0,0,860.7
233,Gary Trent Jr.,POR,SG,61,541,100,61,16,48,44.4,82.2,41.8,37,84,112,21,1331,0,0,859.5
234,Taj Gibson,NY,PF,62,379,267,52,30,27,58.4,73.2,28.6,41,163,4,47,1025,0,0,844.4
235,Frank Ntilikina,NY,PG,57,357,121,172,16,54,39.3,86.4,32.1,51,87,44,71,1186,1,0,829.2
236,Sviatoslav Mykhailiuk,DET,SF,56,504,104,106,4,41,41,81.4,40.4,57,51,115,61,1265,0,0,816.8
237,Mike Scott,PHI,PF,68,408,248,56,5,21,42.6,81.1,36.9,30,69,80,26,1206,0,0,815.6
238,Dwight Powell,DAL,PF,40,376,227,59,22,34,63.8,66.7,25.6,74,136,10,36,1060,1,0,812.9
239,Alex Caruso,LAL,SG,64,349,123,124,18,70,41.2,73.4,33.3,69,80,40,53,1175,0,0,805.6
240,Nicolo Melli,NO,PF,60,395,180,82,23,34,42.1,74,33.5,54,67,69,46,1042,0,0,802
241,Kevin Knox,NY,SF,65,419,184,61,28,23,35.9,65.3,32.7,66,79,65,45,1166,0,0,788.3
242,Isaac Bonga,WAS,PG,66,330,222,76,22,45,50.4,81.2,35.2,69,93,25,58,1249,0,0,786.4
243,E'Twaun Moore,NO,SG,56,466,131,78,11,32,42.6,68.9,37.7,31,123,63,40,1019,0,0,786.2
244,Zion Williamson,NO,PF,24,540,150,50,9,16,58.3,64,42.9,114,204,6,59,668,2,0,786
245,Matisse Thybulle,PHI,PG,65,305,107,79,47,94,42.3,61,35.7,25,56,56,51,1287,0,0,782.9
246,Darius Bazley,OKC,PF,61,342,246,41,41,23,39.4,69.4,34.8,43,76,49,45,1129,1,0,781.7
247,Landry Shamet,LAC,SG,53,492,100,99,10,20,40.4,85.5,37.5,65,47,111,42,1451,0,0,778.5
248,Moritz Wagner,WAS,PF,45,393,219,56,19,28,54.5,82.1,31.2,78,120,25,66,835,2,0,767.8
249,Omari Spellman,MIN,PF,49,370,219,47,24,33,43.1,79.3,39.1,73,84,43,54,886,1,0,763.3
250,Michael Carter-Williams,ORL,PG,45,323,147,109,22,49,42.7,83.2,29.3,79,89,22,52,833,0,0,752.9
251,Marvin Williams,MIL,PF,58,343,183,60,30,36,44.6,86,35.9,49,63,56,33,1128,0,0,751.6
252,Isaiah Thomas,LAC,PG,41,488,68,146,6,13,40.8,81.6,41.3,62,96,78,77,925,1,0,749.6
253,Jordan McRae,DET,SG,37,426,124,93,16,21,40.7,76.1,35.7,83,104,45,43,784,0,0,745.3
254,Jeff Green,HOU,SF,48,453,133,50,19,27,46.2,80.2,33.9,73,97,62,42,960,0,0,737.6
255,Solomon Hill,MIA,SF,59,323,165,104,12,43,39.6,74.1,36.8,40,47,63,51,1088,0,0,736
256,Luke Kennard,DET,SG,28,442,98,115,6,12,44.2,89.3,39.9,67,78,73,43,921,0,0,725.1
257,Ian Mahinmi,WAS,C,38,283,218,49,44,31,49.5,61.9,19.2,70,99,5,45,807,1,0,723.1
258,Meyers Leonard,MIA,C,51,309,260,55,15,14,50.9,64.3,41.4,18,66,53,39,1033,2,0,722.5
259,Eric Gordon,HOU,SG,36,520,71,54,13,23,36.9,76.6,31.7,82,75,96,43,1016,0,0,715.2
260,Ky Bowman,GS,PG,45,335,121,131,10,44,41.7,82.9,30.8,34,101,33,70,1015,0,0,714.7
261,Frank Kaminsky,PHO,PF,39,378,176,75,10,14,45,67.8,33.1,61,97,41,37,777,1,0,712.7
262,Emmanuel Mudiay,UTA,PG,54,395,126,116,10,24,46.2,75.9,34.5,63,121,30,76,849,0,0,712.2
263,Damian Jones,ATL,C,55,306,206,35,40,26,68,73.8,22.2,62,119,2,28,886,0,0,709.7
264,Torrey Craig,DEN,SG,58,315,189,47,36,23,46.1,61.1,32.6,22,79,45,25,1071,2,0,705.3
265,Tony Bradley,UTA,C,58,285,268,23,33,14,66.7,65.2,100,30,123,3,30,663,1,0,705.1
266,Lonnie Walker IV,SA,SG,61,389,139,68,14,32,42.6,72.1,40.6,44,111,41,45,988,0,0,704.8
267,Avery Bradley,LAL,SG,49,423,115,63,5,43,44.4,83.3,36.4,20,107,63,47,1186,0,0,704.5
268,Harry Giles,SAC,PF,46,316,188,60,18,22,55.4,77.6,0,38,139,0,44,667,2,0,667.6
269,Robin Lopez,MIL,C,66,357,161,45,45,10,49.2,52.8,33.3,28,112,35,63,958,0,0,664.7
270,Dewayne Dedmon,ATL,C,44,256,249,22,41,25,40,83.3,20.6,30,80,22,57,773,3,0,662.8
271,Kyle Korver,MIL,SG,58,386,122,68,12,26,43,85.4,41.8,35,27,99,48,959,0,0,662.4
272,Justin Jackson,DAL,SF,65,360,154,52,10,15,39.6,84,29.4,42,87,48,14,1044,0,0,658.8
273,Reggie Jackson,LAC,PG,31,370,92,126,5,13,41.1,83.3,39.3,45,77,57,51,742,1,0,654.4
274,Jevon Carter,PHO,PG,58,287,118,84,17,47,41.6,85.2,42.5,23,39,62,32,945,0,0,650.6
275,Shake Milton,PHI,SG,40,377,88,104,7,20,48.4,78.5,43,51,76,58,47,805,0,0,645.6
276,Jerome Robinson,WAS,SG,63,319,129,87,17,28,37.1,70.2,32,40,66,49,49,979,0,0,645.3
277,Deandre Bembry,ATL,SF,43,249,152,81,19,55,45.6,54.2,23.1,26,89,15,60,915,2,0,640.9
278,Grant Williams,BOS,PF,69,237,178,68,36,30,41.2,72.2,25,39,63,24,50,1043,0,0,634.6
279,Thon Maker,DET,C,60,281,167,43,39,25,48.2,66.4,34.4,73,71,22,45,776,2,0,628.9
280,Georges Niang,UTA,SF,66,392,127,44,5,18,43.8,83.3,40,20,51,90,30,923,0,0,626.4
281,Cody Martin,CHA,PF,48,238,158,95,9,39,43,64.6,23.4,42,71,18,44,902,0,0,622.1
282,Hamidou Diallo,OKC,SG,46,318,167,36,9,37,44.6,60.3,28.1,38,116,16,51,895,3,0,613.4
283,Juan Hernangomez,MIN,PF,48,288,197,40,9,19,40.5,62,34.1,44,56,44,32,833,4,0,608.4
284,Khem Birch,ORL,C,48,212,220,50,23,20,51,65.3,0,66,73,0,31,921,0,0,606
285,Mario Hezonja,POR,SG,53,256,184,50,9,36,42.2,81.4,30.8,48,68,24,42,871,1,0,599.8
286,Wesley Iwundu,ORL,SF,52,300,132,60,13,25,41.6,80.4,34.1,78,69,28,26,953,0,0,598.4
287,John Henson,DET,PF,40,221,162,54,42,24,55.6,50,22.2,23,87,8,36,600,1,0,592.4
288,Sterling Brown,MIL,SG,52,266,183,51,7,29,37.1,80,32.4,32,51,44,42,766,1,0,592.1
289,Marco Belinelli,SA,SG,57,361,99,69,1,12,39.2,82.8,37.6,48,56,67,19,883,0,0,590.3
290,James Johnson,MIN,PF,32,270,118,74,32,25,47.9,64.6,36.3,31,70,33,48,619,0,0,588.6
291,Vince Carter,ATL,SG,60,298,124,48,25,23,35.2,79.3,30.2,23,46,61,33,875,0,0,581.8
292,Bruno Fernando,ATL,PF,56,240,198,49,17,18,51.8,56.9,13.5,29,98,5,42,712,1,0,579.1
293,Timothe Luwawu,BKN,SG,47,365,127,29,7,18,43.5,85.2,38.8,69,55,62,37,852,0,0,573.9
294,Abdel Nader,OKC,SF,56,345,100,38,20,23,46.8,77.3,37.5,51,75,48,43,868,0,0,565
295,Boban Marjanovic,DAL,C,41,289,197,20,10,8,57.3,75.4,23.5,43,117,4,30,421,6,0,561.4
296,Ryan Arcidiacono,CHI,PG,58,261,110,96,3,27,40.9,71.1,39.1,27,36,54,37,929,0,0,560
297,Frank Jackson,NO,PG,59,371,83,61,4,17,40.5,74.7,32.6,56,87,47,49,797,0,0,555.1
298,Keita Bates-Diop,DEN,SF,44,288,127,30,24,19,42.7,72,33,54,66,34,17,744,0,0,554.4
299,Damyean Dotson,NY,SG,48,321,91,57,4,23,41.4,66.7,36.2,22,61,59,21,836,0,0,548.7
300,Patrick Patterson,LAC,PF,59,292,151,41,3,7,40.8,81.4,39,35,28,67,21,776,1,0,533.7
301,Naz Reid,MIN,C,30,269,124,35,22,19,41.2,69.8,33,37,68,32,22,495,2,0,530.3
302,Matthew Dellavedova,CLE,PG,57,177,75,180,2,20,35.4,86.5,23.1,32,41,21,59,820,1,0,522
303,Treveon Graham,ATL,SF,55,243,150,45,6,24,36,64.3,27.5,36,54,33,29,929,0,0,521.5
304,Jordan McLaughlin,MIN,PG,30,229,49,125,4,34,48.9,66.7,38.2,26,58,29,31,590,2,0,520.3
305,Kenrich Williams,NO,PF,39,136,186,57,21,27,34.7,34.6,25.8,9,26,25,22,831,0,0,518.7
306,Elie Okobo,PHO,PG,55,219,90,115,4,24,39.8,70.4,35.2,50,47,25,38,718,0,0,517.5
307,Raul Neto,PHI,PG,54,275,61,95,6,24,45.5,83,38.6,39,67,34,47,667,0,0,503.7
308,Skal Labissiere,ATL,PF,33,190,169,42,31,7,55.1,75.8,23.1,25,78,3,30,566,1,0,501.8
309,Grayson Allen,MEM,SG,38,330,85,52,2,10,46.6,86.7,40.4,39,60,57,33,718,0,0,501
310,Semi Ojeleye,BOS,PF,69,236,145,37,5,21,40.8,87.5,37.8,28,32,48,19,1010,0,0,498.5
311,Tyler Johnson,BKN,SG,39,274,77,74,9,16,38.8,84,31.9,42,59,38,29,709,0,0,498.4
312,Nickeil Alexander-Walker,NO,PG,47,267,84,89,8,17,36.8,67.6,34.6,25,52,46,54,590,0,0,497.3
313,Daniel Gafford,CHI,PF,43,220,106,21,56,13,70.1,53.3,0,32,94,0,29,609,0,0,487.7
314,Anthony Tolliver,MEM,PF,55,200,154,42,11,19,35.7,72.4,33.8,21,16,49,34,871,1,0,473.8
315,Shaquille Harrison,CHI,PG,43,209,86,49,19,34,46.7,78,38.1,39,61,16,19,484,1,0,472.7
316,Jahlil Okafor,NO,C,30,243,127,37,22,7,62.3,64.5,33.3,40,100,1,38,466,2,0,470.9
317,Rodions Kurucs,BKN,PF,47,215,137,51,5,25,44.6,63.2,36.7,24,46,33,46,683,0,0,469.9
318,Rodney McGruder,LAC,SG,56,187,151,36,8,26,39.8,55.9,27,19,48,24,24,870,0,0,466.2
319,Wilson Chandler,BKN,SF,35,205,145,39,12,16,40.4,87,30.6,20,37,37,34,734,0,0,459.5
320,Blake Griffin,DET,PF,18,279,84,59,7,7,35.2,77.6,24.3,76,61,27,40,512,2,0,456.3
321,Patrick McCaw,TOR,SG,37,170,86,79,4,39,41.4,72.2,32.4,13,44,23,29,908,1,0,448.7
322,Victor Oladipo,IND,SG,19,275,75,56,4,17,39.4,81.4,31.7,48,64,33,47,528,0,0,444
323,Trey Burke,DAL,PG,33,243,50,83,2,16,45,79.3,42.7,23,62,32,21,520,0,0,442.5
324,Terrance Ferguson,OKC,SG,56,220,74,51,17,27,35.5,75,29.2,15,29,49,31,1257,0,0,442.3
325,Dennis Smith Jr.,NY,PG,34,187,78,98,8,28,34.1,50.9,29.6,27,56,16,58,537,0,0,441.6
326,Mike Muscala,OKC,PF,48,226,108,40,12,9,40.7,81.8,37.8,18,23,54,17,572,0,0,440.6
327,Denzel Valentine,CHI,SF,36,246,74,43,6,26,40.9,75,33.6,6,51,46,26,487,0,0,437.3
328,Robert Williams,BOS,PF,29,150,128,27,35,22,72.7,64.7,0,22,64,0,21,387,0,0,437.1
329,Dwayne Bacon,CHA,SF,39,224,100,52,2,23,34.8,66,28.4,35,66,19,37,687,0,0,435
330,Sekou Doumbouya,DET,PF,38,243,118,19,8,20,39,67.4,28.6,31,64,28,35,753,2,0,434.1
331,Luguentz Dort,OKC,PG,36,244,81,27,4,31,39.4,79.2,29.7,42,56,30,22,820,0,0,429.7
332,J.J. Barea,DAL,PG,29,222,53,112,2,5,41.1,90.9,37.6,20,53,32,38,449,0,0,429.6
333,Chandler Hutchison,CHI,SF,28,218,108,26,7,27,45.7,59,31.6,46,68,12,27,526,0,0,427.6
334,Luke Kornet,CHI,PF,36,215,84,32,26,11,43.9,71.4,28.7,20,51,31,14,558,0,0,423.8
335,Cheick Diallo,PHO,PF,47,219,131,22,12,11,64.8,87.2,33.3,34,91,1,32,478,1,0,423.2
336,Reggie Bullock,NY,SF,29,234,68,42,3,25,40.2,81,33.3,17,53,37,19,684,0,0,415.6
337,Goga Bitadze,IND,C,54,172,106,23,37,10,46.7,72.7,19,24,62,8,28,471,1,0,399.7
338,Guillermo Hernangomez,CHA,C,31,190,134,29,7,10,53.2,62.7,22.7,37,69,5,30,375,2,0,398.3
339,Yogi Ferrell,SAC,PG,50,218,49,69,4,18,42,85.7,30.4,36,55,24,28,529,0,0,396.3
340,Rodney Hood,POR,SG,21,230,72,32,4,17,50.6,77.8,49.3,21,52,35,19,618,0,0,387.4
341,Alfonzo McKinnie,CLE,SF,40,182,113,14,8,23,42.7,71,21.5,22,59,14,26,593,1,0,374.6
342,Nassir Little,POR,PF,48,172,108,22,14,13,43,63.6,23.7,28,51,14,15,572,1,0,373.6
343,Brandon Goodwin,ATL,PG,34,206,72,51,4,12,40,93.3,29.9,28,50,26,29,430,0,0,371.9
344,Kyle O'Quinn,PHI,C,30,102,116,51,24,7,49.4,55,25.9,11,35,7,20,313,2,0,359.7
345,Gary Clark,ORL,PF,42,156,110,17,22,6,40.6,90,35.1,9,15,39,10,566,0,0,359.5
346,Kelan Martin,MIN,PF,31,197,96,23,9,7,39.2,96.8,26,30,46,25,20,494,0,0,358.7
347,Josh Jackson,MEM,SF,22,198,66,35,9,18,44,70,31.9,35,47,23,28,381,0,0,355.7
347,Dzanan Musa,BKN,SG,40,192,86,43,1,15,37.2,75,24.4,45,45,19,36,487,0,0,355.7
349,Quinn Cook,LAL,PG,44,224,52,49,2,12,42.3,78.6,36.5,11,60,31,33,507,0,0,354.9
350,Javonte Green,BOS,PF,48,163,93,26,8,24,50,66.7,27.3,28,54,9,23,467,0,0,354.6
351,Chris Chiozza,BKN,PG,28,142,53,83,4,21,39.3,100,37.5,5,28,27,32,401,1,0,348.1
352,Chris Silva,MIA,C,44,133,126,23,21,9,61.5,67.3,0,37,48,0,32,346,0,0,346.7
353,Wayne Ellington,NY,SG,36,183,65,44,4,13,35.1,84.6,35,11,11,50,18,558,0,0,343
354,P.J. Dozier,DEN,PG,29,168,55,63,6,14,41.4,72.4,34.7,21,48,17,27,411,0,0,341.5
355,Gary Payton,WAS,PG,29,113,80,48,7,33,41.4,50,28.3,4,35,13,20,431,1,0,341
356,Noah Vonleh,DEN,PF,36,132,124,28,6,11,56.5,78.1,20,25,49,3,21,377,0,0,335.8
357,Allen Crabbe,MIN,SG,37,172,77,33,4,15,35.6,71.4,30.3,10,27,36,17,654,0,0,334.9
358,Marvin Bagley,SAC,PF,13,185,97,10,12,6,46.7,80.6,18.2,25,74,4,18,333,3,0,334.4
359,Jakarr Sampson,IND,SF,34,156,88,21,12,16,59.1,66.7,15.4,18,66,2,15,470,0,0,334.1
360,Marko Guduric,MEM,PG,44,173,73,45,8,12,39.5,92.3,30.1,24,37,25,36,483,0,0,332.1
361,Jake Layman,MIN,SF,23,210,57,15,10,17,45.3,75,33.3,24,57,24,24,505,0,0,330.9
362,Anzejs Pasecniks,WAS,C,26,156,107,18,12,9,52.6,58.6,0,34,61,0,24,436,0,0,329.4
363,Nicolas Batum,CHA,SG,22,79,100,66,8,17,34.6,90,28.6,9,14,14,22,504,0,0,326
364,Brandon Knight,DET,PG,26,183,41,69,3,10,35.3,58.8,34.4,20,14,45,38,462,0,0,323.7
365,Jusuf Nurkic,POR,C,8,141,82,32,16,11,49.5,88.6,20,31,52,2,19,253,3,0,322.4
366,Edmond Sumner,IND,PG,31,152,46,55,9,15,43,55.2,26.4,16,47,14,22,446,0,0,315.7
367,Matt Thomas,TOR,PG,41,202,61,22,1,10,48.7,75,47.5,9,26,47,16,439,0,0,314.2
368,Dante Exum,CLE,PG,35,159,67,40,8,13,47.1,74.4,34.9,32,41,15,31,485,0,0,310.4
369,Andre Iguodala,MIA,SF,21,96,78,51,21,14,43.2,40,29.8,6,24,14,26,418,0,0,310.1
370,Troy Daniels,DEN,SG,47,200,52,17,3,11,38.7,62.5,34.8,10,26,46,12,531,0,0,303.9
371,Thabo Sefolosha,HOU,SF,41,92,93,25,12,24,40.7,37.5,27.8,3,22,15,15,435,0,0,298.1
372,Otto Porter,CHI,SF,14,167,48,25,6,15,44.3,70.4,38.7,19,38,24,11,330,0,0,293.1
373,D.J. Wilson,MIL,PF,37,133,92,25,5,3,39.4,61.1,24.7,11,34,18,19,362,0,0,277.9
374,Theo Pinson,BKN,PG,33,120,54,56,4,17,29,93.8,18.8,15,30,15,33,365,0,0,277.8
375,Justise Winslow,MEM,SF,11,124,73,44,5,7,38.8,66.7,22.2,18,44,6,24,352,1,0,277.6
376,Tim Frazier,DET,PG,27,97,33,93,4,14,36.2,79.2,33.3,19,24,10,36,354,0,0,276.1
377,Isaiah Hartenstein,HOU,PF,23,107,90,18,12,9,65.7,67.9,0,19,44,0,16,266,2,0,268
378,Keldon Johnson,SA,PG,17,154,57,15,2,14,59.6,79.5,59.1,35,40,13,13,300,1,0,263.9
379,Terance Mann,LAC,PG,41,99,55,53,5,11,46.8,66.7,35,18,30,7,18,362,1,0,258.5
380,Drew Eubanks,SA,C,22,107,85,15,17,5,64.2,76.9,100,20,42,1,21,272,0,0,254.5
381,Al-Farouq Aminu,ORL,PF,18,78,87,21,8,18,29.1,65.5,25,19,16,9,17,380,1,0,248.9
382,Chris Clemons,HOU,PG,33,161,30,27,6,9,40.1,90.9,34.6,10,20,37,19,290,0,0,248.5
383,Jacob Evans,MIN,SG,30,128,41,31,12,11,33.6,86.2,33.3,25,32,13,25,418,0,0,244.7
384,Dragan Bender,GS,PF,16,107,73,28,9,4,44.6,71.4,34.9,10,26,15,21,285,0,0,241.6
385,Ty Jerome,PHO,PG,31,102,46,44,3,15,33.6,75,28,12,24,14,18,327,0,0,241.2
386,Cristiano Da Silva Felicio,CHI,C,22,86,102,16,2,10,63,78.3,0,18,34,0,18,385,0,0,238.4
387,Bruno Caboclo,HOU,SF,30,90,60,12,17,15,42.7,88.9,18.2,8,32,6,13,244,1,0,231
388,Carsen Edwards,BOS,PG,37,121,47,24,4,12,32.8,68.4,31.6,13,18,24,15,350,0,0,230.4
389,Allonzo Trier,NY,PG,24,155,29,28,4,3,48.1,79.1,35.8,34,32,19,22,290,0,0,223.8
390,Ed Davis,UTA,PF,29,51,105,12,9,11,47.8,50,0,7,22,0,13,303,0,0,222
391,Jordan Bell,MEM,PF,29,93,81,16,10,3,52.2,61.3,33.3,19,31,4,21,256,0,0,219.2
392,Caleb Swanigan,POR,PF,27,65,100,31,7,3,59.6,52.9,0,9,28,0,37,288,0,0,214.5
393,Caleb Martin,CHA,PG,18,111,38,23,7,12,44,81,54.1,17,17,20,15,316,0,0,214.1
394,Deonte Burton,OKC,PG,40,104,57,17,10,7,34.4,57.1,18.9,8,33,10,19,357,0,0,212.9
395,David Nwaba,BKN,SG,20,104,45,8,12,11,52.1,66.7,42.9,18,25,12,8,268,0,0,208
396,Norvel Pelle,PHI,C,24,57,72,8,31,3,52.1,50,0,7,25,0,18,231,0,0,205.4
397,TJ Leaf,IND,PF,28,84,71,9,4,10,41.9,43.8,27.8,7,31,5,8,221,1,0,202.7
398,Kevon Looney,GS,SF,20,68,66,20,6,12,36.7,75,7.1,9,28,1,12,261,0,0,201.2
399,Jared Dudley,LAL,SF,45,68,52,28,3,15,40,100,42.9,2,6,18,8,363,0,0,200.4
399,Courtney Lee,DAL,SG,24,107,32,12,6,18,48.8,85.7,44.7,6,19,21,11,345,0,0,200.4
401,DeMarre Carroll,HOU,SF,24,87,55,25,5,8,37.9,69,24.2,29,17,8,17,289,0,0,199.5
402,Ante Zizic,CLE,PF,22,96,66,6,5,7,56.9,73.7,0,14,41,0,10,220,1,0,198.2
403,Jalen McDaniels,CHA,PF,16,89,65,13,3,8,47.1,82.4,37.5,14,24,9,11,293,0,0,197.5
404,Admiral Schofield,WAS,PG,33,99,47,15,4,8,38,66.7,31.1,10,16,19,7,368,0,0,194.9
405,Juan Toscano-Anderson,GS,PF,13,69,52,26,5,13,46,60,34.8,3,21,8,16,272,0,0,190.4
406,Zach Collins,POR,C,11,77,69,16,5,5,47.1,75,36.8,6,25,7,14,289,0,0,189.8
407,Stephen Curry,GS,PG,5,104,26,33,2,5,40.2,100,24.5,26,21,12,16,139,1,0,182.7
408,Justin James,SAC,PG,35,89,32,18,9,6,41.7,47.6,31,10,26,9,7,232,0,0,177.4
409,Dion Waiters,LAL,SG,10,111,24,20,6,4,41.4,82.4,31.9,14,26,15,16,207,0,0,173.8
410,Evan Turner,MIN,SG,19,62,38,38,8,9,37.3,85.7,0,12,25,0,26,251,0,0,172.6
411,Cameron Payne,PHO,PG,8,87,31,24,2,8,48.5,85.7,51.7,6,18,15,11,183,0,0,169.2
412,Romeo Langford,BOS,PG,32,79,41,13,8,8,35,72,18.5,18,23,5,11,369,0,0,168.7
413,Michael Kidd-Gilchrist,DAL,SF,25,60,67,14,6,2,33.3,78.6,25,11,17,5,16,280,0,0,161.4
414,Wenyen Gabriel,POR,PF,30,63,52,8,7,11,43.8,68.2,30,15,15,6,16,234,0,0,157.4
415,John Konchar,MEM,PG,19,54,47,22,3,7,64.9,50,50,1,19,5,7,181,0,0,156.4
416,Nicolas Claxton,BKN,PF,15,66,44,16,8,1,56.2,52.4,14.3,11,26,1,9,186,0,0,151.8
416,Garrison Mathews,WAS,PG,18,98,24,10,1,8,42.9,91.2,41.3,31,5,19,8,227,0,0,151.8
418,Ryan Broekhoff,PHI,PG,17,71,43,11,4,5,37.3,87.5,39.2,7,2,20,6,180,0,0,151.1
419,Johnathan Williams,WAS,PF,15,45,64,8,8,1,55.9,53.8,0,7,19,0,5,179,0,0,146.8
420,Tyson Chandler,HOU,C,26,34,66,6,8,6,77.8,46.2,0,6,14,0,8,219,0,0,142.2
421,Stanley Johnson,TOR,SF,25,60,37,20,4,6,37.3,56.2,29.2,9,15,7,15,149,0,0,139.4
422,Iman Shumpert,BKN,SG,13,54,34,12,2,12,32.8,57.1,24.2,4,13,8,10,240,0,0,130.8
423,Frank Mason III,MIL,PG,9,62,19,29,1,5,45.1,58.8,28.6,10,17,6,11,117,0,0,129.3
424,Derrick Walton Jr.,DET,PG,26,53,16,27,0,7,46.2,77.8,41.7,7,8,10,5,248,0,0,121.7
425,Chimezie Metu,SA,PF,18,58,33,10,6,3,57.1,76.9,0,10,24,0,10,105,0,0,120.6
426,C.J. Miles,WAS,SF,10,64,12,12,4,10,32.2,75,31.4,15,8,11,4,161,0,0,120.4
427,Vincent Poirier,BOS,C,21,41,43,8,9,2,47.2,85.7,50,6,16,1,8,130,0,0,118.6
428,Mychal Mulder,GS,PG,7,77,23,8,1,2,38.8,75,30.8,9,10,16,5,203,0,0,117.6
429,Jeremiah Martin,BKN,PG,9,64,10,18,2,7,45.3,78.6,27.8,11,19,5,4,99,0,0,117
430,Alen Smailagic,GS,PF,14,59,27,13,4,3,50,84.2,23.1,16,17,3,11,138,0,0,113.9
431,Thanasis Antetokounmpo,MIL,SF,20,55,24,15,2,7,50,41.2,0,7,24,0,12,128,0,0,112.3
432,Jaylen Nowell,MIN,PG,15,57,13,19,1,3,35.8,94.1,11.5,16,16,3,3,151,0,0,106.1
433,Alize Johnson,IND,PF,17,34,48,7,2,3,41.4,70,37.5,7,9,3,7,117,1,0,105.1
434,Amir Coffey,LAC,PF,18,58,16,14,2,5,42.6,54.5,31.6,6,17,6,8,158,0,0,104.2
435,Donta Hall,BKN,PF,9,39,38,4,6,3,68.2,50,0,9,15,0,5,133,0,0,103.6
436,Kadeem Allen,NY,SG,10,50,9,21,2,5,43.2,63.6,31.2,7,14,5,8,117,0,0,98.3
437,Tyrone Wallace,ATL,SG,14,40,22,13,1,7,31.8,64.7,6.7,11,13,1,10,160,0,0,91.9
438,Daquan Jeffries,SAC,PG,13,50,18,7,1,4,50,83.3,27.8,5,15,5,2,141,0,0,90.1
439,Rayjon Tucker,UTA,PG,20,62,20,5,1,1,46.5,82.6,17.6,19,17,3,8,162,0,0,89.5
440,Jaylen Hoard,POR,PF,13,38,32,4,0,5,46.9,61.5,0,8,15,0,4,103,0,0,88.4
441,Tremont Waters,BOS,PG,11,40,12,16,2,10,28.6,100,16.7,8,10,4,15,118,0,0,87.4
442,Oshae Brissett,TOR,PF,19,37,26,7,1,4,36.1,80,20,8,10,3,7,135,0,0,81.7
443,Malcolm Miller,TOR,SF,28,35,16,11,2,5,41.4,37.5,36.4,3,4,8,4,161,0,0,80.7
444,Juwan Morgan,UTA,PF,21,36,29,6,2,1,57.7,75,37.5,3,12,3,6,134,0,0,79.8
445,Bol Bol,DEN,C,6,40,19,6,6,2,50,80,44.4,8,10,4,10,86,0,0,77.8
446,Yuta Watanabe,MEM,PG,18,36,20,5,1,5,44.1,37.5,37.5,3,12,3,2,104,0,0,77.5
447,Melvin Frazier,ORL,SF,19,40,10,3,2,9,44.1,50,50,2,7,8,5,125,0,0,73.5
447,Jarrell Brantley,UTA,PF,10,24,20,11,5,3,35.7,50,23.1,1,7,3,7,96,0,0,73.5
449,Justin Anderson,BKN,SG,10,28,21,8,6,0,26.3,50,20.7,2,4,6,4,107,0,0,73.2
450,Paul Watson,TOR,PG,10,31,17,8,1,4,38.5,77.8,33.3,7,6,4,3,87,0,0,70.4
451,Miye Oni,UTA,PG,10,35,17,4,2,4,37.5,80,36.8,4,5,7,4,109,0,0,69.4
452,Andre Roberson,OKC,SG,7,20,27,4,3,1,27.6,50,21.4,1,5,3,2,86,0,0,64.4
453,Mfiondu Kabengele,LAC,PF,12,42,11,2,2,2,43.8,100,45,5,5,9,2,64,0,0,64.2
454,Talen Horton-Tucker,LAL,PG,6,34,7,6,1,8,46.7,50,30.8,2,10,4,6,81,0,0,63.4
455,Adam Mokoka,CHI,SG,11,32,10,4,0,4,42.9,50,40,2,6,6,2,111,0,0,56
456,Dean Wade,CLE,PF,12,20,19,2,4,2,69.2,0,50,0,7,2,3,71,0,0,54.8
457,Amile Jefferson,ORL,PF,18,15,23,4,3,1,35.7,35.7,0,5,5,0,3,74,0,0,53.6
458,Johnathan Motley,LAC,PF,13,28,10,8,0,3,73.3,71.4,100,5,10,1,5,41,0,0,53
459,Devon Hall,OKC,SG,11,20,7,13,1,4,20,50,23.5,4,2,4,5,80,0,0,52.9
460,B.J. Johnson,ORL,PF,10,30,15,3,0,3,28.1,90,33.3,9,6,3,6,82,0,0,52.5
461,Tacko Fall,BOS,C,7,23,15,1,4,1,78.6,33.3,0,1,11,0,3,32,0,0,49.5
462,Jerian Grant,WAS,PG,6,27,6,9,1,1,37,71.4,25,5,8,2,3,80,0,0,48.7
463,Gabe Vincent,MIA,PG,9,22,5,6,0,5,21.6,0,22.2,0,2,6,1,82,0,0,46
464,Tyler Cook,DEN,PF,13,23,14,1,0,3,66.7,87.5,0,7,8,0,3,54,0,0,44.3
465,Kevin Hervey,OKC,PF,10,17,12,5,1,1,25.9,0,15,0,4,3,0,52,0,0,42.9
466,Lance Thomas,BKN,SF,7,24,13,6,0,0,34.8,100,30.8,4,4,4,6,97,0,0,42.6
467,Joakim Noah,LAC,C,5,14,16,7,1,1,50,75,0,6,4,0,6,50,0,0,41.7
