RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
229,Kevon Looney,GS,SF,61,251,322,119,22,21,54.8,64.6,23.5,31,104,4,37,1160,0,0,864.9
230,Markieff Morris,LAL,PF,61,407,266,73,19,22,40.5,72,31.1,36,88,65,54,1200,2,0,863.7
231,Derrick Jones Jr.,POR,SF,58,396,205,47,54,37,48.4,64.8,31.6,59,104,43,32,1319,0,0,862.5
232,Daniel Gafford,WAS,PF,54,380,231,29,75,26,68.4,66.7,0,72,154,0,41,791,2,0,861.7
233,Maximilian Kleber,DAL,PF,50,353,260,68,35,24,42.2,91.9,41,34,29,87,30,1340,0,0,855
234,Sterling Brown,HOU,SG,51,416,224,72,12,38,44.8,80.6,42.3,25,59,91,41,1228,2,0,851.8
235,DeMarcus Cousins,LAC,C,41,366,263,76,24,34,42.6,72.8,34.8,59,83,47,64,712,7,0,847.6
236,Mohamed Bamba,ORL,C,46,367,265,35,58,14,47.2,68.2,32.2,45,104,38,37,724,4,0,844.5
237,James Johnson,NO,PF,51,368,177,98,42,42,44.6,59.2,25.8,45,115,31,55,1043,0,0,840.4
238,Al Horford,OKC,PF,28,398,188,94,26,25,45,81.8,36.8,18,106,56,29,781,1,0,837.6
239,Denzel Valentine,CHI,SF,62,406,197,105,7,30,37.3,94.1,33.1,16,75,80,42,1035,0,0,831.9
240,Tyrese Maxey,PHI,SG,61,488,104,120,13,26,46.2,87.1,30.1,61,167,31,41,935,0,0,829.8
241,Furkan Korkmaz,PHI,SG,55,501,113,82,9,49,40.1,73.2,37.5,60,69,101,46,1061,0,0,829.6
242,D.J. Augustin,HOU,PG,57,438,94,188,1,28,39.4,90.4,38.2,85,52,83,65,1128,0,0,825.8
243,Dean Wade,CLE,PF,63,376,215,74,21,34,43.1,76.9,36.6,30,56,78,30,1212,1,0,825
244,Aaron Holiday,IND,PG,66,475,89,124,13,46,39,81.9,36.8,68,103,67,66,1176,1,0,819.8
245,Chuma Okeke,ORL,PF,45,349,181,101,22,48,41.7,75,34.8,30,86,49,38,1132,0,0,819.7
246,Matisse Thybulle,PHI,PG,65,255,124,63,71,105,42,44.4,30.1,8,59,43,32,1297,0,0,818.3
247,Georges Niang,UTA,SF,72,500,176,59,8,25,43.7,95.7,42.5,22,53,124,51,1154,1,0,814.7
248,Anfernee Simons,POR,SG,64,502,140,89,8,18,41.9,80.7,42.6,46,48,120,43,1104,0,0,812.5
249,Deni Avdija,WAS,SF,54,342,262,63,15,32,41.7,64.4,31.5,29,77,53,33,1256,2,0,811.9
250,Dwight Powell,DAL,PF,58,342,234,63,30,36,61.9,78.2,23.8,97,115,5,40,965,1,0,809.3
251,P.J. Dozier,DEN,PG,50,385,182,92,22,31,41.7,63.6,31.5,42,101,47,46,1088,0,0,801.4
252,Marc Gasol,LAL,C,52,262,215,109,58,26,45.4,72,41,36,38,50,53,993,0,0,798.5
253,James Wiseman,GS,C,39,448,226,26,36,11,51.9,62.8,31.6,54,179,12,60,835,3,0,792.2
254,Aleksej Pokuševski,OKC,PF,45,367,212,97,42,20,34.1,73.8,28,31,81,58,99,1089,1,0,791.9
255,Ish Smith,WAS,PG,44,295,150,172,13,32,43.4,57.6,36.7,19,111,18,41,923,0,0,782
256,Dario Saric,PHO,PF,50,437,191,65,4,30,44.7,84.8,34.8,84,106,47,57,870,0,0,774.7
257,JaVale McGee,DEN,C,46,337,239,39,54,19,51.1,65.7,20.8,44,139,5,60,678,1,0,768.3
258,Solomon Hill,ATL,SF,71,317,214,75,11,50,35.9,76.1,32.1,35,39,68,42,1513,0,0,766.3
259,Damion Lee,GS,SG,57,373,180,73,8,38,46.7,90.9,39.7,40,51,77,30,1078,0,0,760.5
260,Kevin Porter Jr.,HOU,PG,26,431,99,164,8,19,42.5,73.4,31.1,69,106,50,91,835,4,0,758.8
261,Brad Wanamaker,CHA,PG,61,336,105,174,11,42,38.5,89.1,18.8,90,99,16,71,1053,0,0,758
262,Aron Baynes,TOR,C,53,324,274,47,23,16,44.1,70.7,26.2,29,107,27,46,980,2,0,755.3
263,Drew Eubanks,SA,C,54,311,241,42,49,18,56.6,72.6,100,77,114,2,45,755,3,0,752.2
264,Malachi Flynn,TOR,PG,47,353,116,137,7,38,37.4,80.4,32.1,45,73,54,43,927,1,0,744.7
265,Jordan McLaughlin,MIN,PG,51,256,108,193,6,51,41.3,76.7,35.9,23,67,33,51,938,0,0,738.1
266,Devin Vassell,SA,SG,62,341,174,56,18,43,40.6,84.3,34.7,43,71,52,22,1055,0,0,733.8
267,Taj Gibson,NY,PF,45,241,250,36,49,31,62.7,72.7,20,40,96,3,22,935,0,0,733
268,Malik Monk,CHA,SG,42,490,101,87,4,19,43.4,81.9,40.1,59,88,85,55,878,0,0,732.7
269,Taurean Prince,CLE,SF,41,389,142,76,23,28,40.1,85.5,40,65,69,62,47,905,0,0,728.4
270,Josh Okogie,MIN,SG,59,316,156,63,28,54,40.2,76.9,26.9,83,73,29,43,1196,0,0,718.7
271,Mitchell Robinson,NY,C,31,256,252,17,45,35,65.3,49.1,0,26,115,0,26,852,5,0,717.9
272,Willie Cauley-Stein,DAL,C,53,280,236,35,43,21,63.2,62.8,9.1,49,114,1,29,906,1,0,714.7
273,R.J. Hampton,ORL,PG,52,354,179,86,10,21,43.5,67.1,31,55,109,27,52,935,3,0,707.8
274,Jeff Teague,MIL,PG,55,371,88,132,12,34,43.5,84.8,43.9,89,87,36,64,950,0,0,702.6
275,Deandre Bembry,TOR,SF,51,293,146,107,18,53,51.3,68.2,26.4,45,103,14,71,971,0,0,699.7
276,Tony Bradley,OKC,C,42,300,239,37,30,15,66.5,69.1,0,38,131,0,33,684,3,0,699.3
277,Juan Hernangomez,MIN,PF,52,375,205,35,7,19,43.5,61.9,32.7,60,75,55,27,900,0,0,698.5
278,Frank Kaminsky,PHO,PF,47,310,188,79,17,14,47.1,61.7,36.5,37,90,31,22,714,2,0,694.1
279,Jeremy Lamb,IND,SG,36,363,131,53,23,34,43.5,94.7,40.6,71,68,52,22,765,0,0,691.7
280,Saben Lee,DET,PG,48,267,97,174,13,32,47.1,68.5,34.8,61,91,8,55,780,0,0,679.4
281,James Ennis,ORL,SF,41,345,166,62,7,32,47.3,80.5,43.3,70,70,45,36,986,1,0,679.2
282,Jalen McDaniels,CHA,PF,47,346,169,53,19,28,46.8,70.3,33.3,45,98,35,45,903,2,0,677.3
283,Kira Lewis Jr.,NO,PG,54,343,71,124,10,38,38.6,84.3,33.3,43,90,40,34,904,0,0,676.2
284,Rajon Rondo,LAC,PG,45,242,110,199,4,37,44.2,94.1,40.4,16,59,36,79,769,0,0,675.5
285,Stanley Johnson,TOR,SF,61,267,152,89,19,52,38.4,80,32.8,44,44,45,54,1005,2,0,670.9
286,Torrey Craig,PHO,SF,50,274,197,49,26,28,48,77.3,36.8,17,70,39,25,803,2,0,666.9
287,Wayne Ellington,DET,SG,46,442,85,67,9,18,44.1,80,42.2,28,33,116,33,1011,0,0,665.5
288,Timothe Luwawu-Cabarrot,BKN,SG,58,370,129,69,6,33,36.5,81.4,31.4,35,55,75,43,1050,0,0,663.3
289,Eric Gordon,HOU,SG,28,481,58,71,13,14,43.3,82.5,32.9,94,90,69,51,788,0,0,660.1
290,Grant Williams,BOS,PF,63,294,178,64,24,32,43.7,58.8,37.2,30,60,48,56,1137,0,0,659.6
291,Hassan Whiteside,SAC,C,36,293,215,20,46,9,56.2,51.9,0,41,126,0,40,545,4,0,651
292,Trey Burke,DAL,PG,62,411,54,81,7,36,42.8,89.5,35.4,51,93,58,33,911,0,0,650.3
293,Precious Achiuwa,MIA,PF,61,304,208,29,28,20,54.4,50.9,0,56,124,0,43,737,3,0,650.1
294,Michael Carter-Williams,ORL,PG,31,274,139,129,17,25,38.9,61.2,24.6,49,90,15,69,799,0,0,649.3
295,Ty Jerome,OKC,PG,33,353,91,120,6,20,44.6,76.5,42.3,26,57,71,47,787,0,0,647.2
296,Gary Harris,ORL,SG,39,388,79,78,11,28,40,82.1,34,64,90,48,37,1080,0,0,640.8
297,Jaylen Nowell,MIN,PG,42,379,95,62,12,22,42.4,81.8,33.3,45,92,50,28,759,0,0,626
298,Kevin Love,CLE,PF,25,305,186,63,2,16,40.9,82.4,36.5,42,46,57,38,622,5,0,620.7
299,Edmond Sumner,IND,PG,53,399,94,49,10,33,52.3,81.9,39.8,68,113,35,51,861,0,0,620.3
300,LaMarcus Aldridge,BKN,PF,26,352,118,49,29,11,47.3,87.2,38.8,41,109,31,27,674,1,0,620.1
301,Patrick Beverley,LAC,PG,37,278,119,76,28,29,42.3,80,39.7,36,37,56,34,832,0,0,614.8
302,Danuel House Jr.,HOU,PF,36,315,132,69,16,20,40.4,65.1,34.6,41,56,54,36,932,0,0,612.9
303,Trevor Ariza,MIA,SF,30,282,144,55,18,30,41.1,77.3,35,34,49,50,21,840,1,0,612.3
304,Isaiah Hartenstein,CLE,PF,47,236,181,55,39,19,55,64.8,33.3,46,92,2,44,560,1,0,607.7
305,P.J. Tucker,MIL,SF,52,193,204,61,20,39,37.3,75,33.6,21,26,40,40,1347,0,0,607.3
306,Ben McLemore,LAL,SG,53,406,100,39,9,23,37,73.6,34.6,39,38,97,42,904,0,0,606.5
307,Eric Paschall,GS,PF,40,381,128,51,7,12,49.7,71.3,33.3,67,130,18,43,694,0,0,606.1
308,Moritz Wagner,ORL,PF,45,310,146,50,18,26,45.4,81.6,34.1,71,73,31,43,721,1,0,605.2
309,Caleb Martin,CHA,SF,53,264,141,67,12,37,37.5,64.1,24.8,41,65,31,33,818,1,0,598.7
310,Naji Marshall,NO,SF,32,246,148,88,10,26,39.2,70.7,34.9,53,53,29,38,699,3,0,589.6
311,Cody Martin,CHA,PF,52,207,161,86,12,38,44.1,58.1,27.6,25,67,16,40,849,1,0,589.2
312,Goga Bitadze,IND,C,45,231,150,37,60,9,42.8,73.8,25.3,45,63,20,17,561,0,0,587.5
313,De'Andre Hunter,ATL,SF,23,344,110,44,12,19,48.4,85.9,32.6,73,89,31,29,677,1,0,575
314,Nicolas Claxton,BKN,PF,32,212,166,28,40,23,62.1,48.4,20,31,89,1,18,594,1,0,561.2
315,Garrison Mathews,WAS,PG,64,354,87,26,7,29,40.9,88.4,38.4,84,21,76,10,1037,0,0,559.4
316,Mike Muscala,OKC,PF,35,339,132,28,11,8,44.6,91.7,37,33,51,68,21,645,0,0,556.4
317,Damyean Dotson,CLE,SG,46,308,93,91,4,16,40.6,66.7,28.9,24,73,46,42,907,0,0,554.1
318,Wesley Matthews,LAL,SG,58,279,93,54,16,38,35.3,85.4,33.5,35,23,66,26,1129,0,0,553.6
319,Otto Porter,ORL,SF,28,271,152,55,4,16,43.2,85.7,37.5,36,59,39,25,606,2,0,550.9
320,Gorgui Dieng,SA,C,38,258,140,48,16,26,52.1,86.6,42.9,58,55,30,32,552,0,0,550
321,David Nwaba,HOU,SG,30,276,118,31,21,30,48.6,69.1,27,47,89,17,17,678,1,0,549.1
321,Sekou Doumbouya,DET,PF,56,285,143,47,9,24,37.9,70.3,22.6,45,81,26,44,869,0,0,549.1
323,Frank Jackson,DET,PG,40,390,86,36,1,15,45.7,81.3,40.7,61,73,61,35,738,0,0,544.2
324,Yuta Watanabe,TOR,SF,50,218,159,40,19,26,43.9,82.8,40,24,43,36,19,722,0,0,539.8
325,Austin Rivers,DEN,PG,36,285,82,81,2,30,42.4,71,36.9,22,49,55,36,844,0,0,532.9
326,Onyeka Okongwu,ATL,C,50,228,163,18,32,23,64.4,63.2,0,36,96,0,29,601,2,0,531.6
327,Jevon Carter,PHO,PG,60,248,92,71,9,29,42.2,57.1,37.1,4,38,56,16,716,1,0,524.9
328,Cam Reddish,ATL,SF,26,292,104,35,9,33,36.5,81.7,26.2,67,63,33,34,750,0,0,519.3
329,Nemanja Bjelica,MIA,PF,37,242,127,69,5,15,45.4,72.5,31.8,37,62,27,33,595,0,0,504.9
329,Semi Ojeleye,BOS,PF,56,260,147,37,0,17,40.3,75,36.7,24,31,58,21,948,0,0,504.9
331,Obi Toppin,NY,PF,62,253,138,29,15,17,49.8,73.1,30.6,19,78,26,23,683,0,0,503.1
332,Tony Snell,ATL,SG,47,249,112,59,11,13,51.5,100,56.9,11,26,62,21,992,0,0,498.9
333,Chasson Randle,ORL,PG,41,266,82,74,5,23,38.8,79.2,33.8,38,48,44,46,837,0,0,485.4
334,Mychal Mulder,GS,PG,60,337,60,26,12,12,44.9,63.6,39.7,14,34,85,16,765,0,0,480
335,Rodney Hood,TOR,SG,55,246,103,53,7,24,36.2,85.7,30.1,24,60,34,36,942,0,0,475.1
336,Mike Scott,PHI,PF,51,213,120,40,14,24,36,66.7,34.2,8,23,53,19,851,0,0,474
337,J.J. Redick,DAL,SF,44,327,64,51,3,11,39.7,94.2,37.1,49,40,66,36,723,0,0,472.3
338,George Hill,PHI,PG,30,261,61,73,5,23,48.2,80,38.8,40,64,31,31,671,0,0,468.7
339,John Konchar,MEM,PG,43,184,128,47,9,30,50,83.3,37.5,25,48,21,18,574,0,0,468.1
340,Oshae Brissett,IND,PF,21,229,115,18,20,19,48.3,76.9,42.3,50,40,33,10,519,5,0,462
341,Killian Hayes,DET,PG,26,176,69,138,10,27,35.3,82.4,27.8,14,51,20,83,670,0,0,456.8
342,Brandon Goodwin,ATL,PG,47,228,69,95,0,16,37.7,65.1,31.1,28,52,32,36,619,0,0,449.3
343,Maurice Harkless,SAC,SF,37,194,89,44,20,30,41.8,76.7,27.4,33,46,23,22,771,0,0,444.8
344,Chimezie Metu,SAC,PF,36,226,112,28,18,14,50.6,72.1,35.1,31,78,13,29,488,0,0,437.4
345,Aaron Nesmith,BOS,SF,46,218,127,23,9,15,43.8,78.6,37,22,38,40,23,668,0,0,429.9
346,Damian Jones,SAC,C,39,183,122,29,29,11,68,72.4,20,42,69,1,26,545,1,0,426.9
347,Nassir Little,POR,SF,48,220,128,23,13,5,46.7,80,35,36,50,28,18,640,0,0,426.1
348,Jake Layman,MIN,SF,46,231,67,28,19,29,49.5,70.3,29.5,26,68,23,26,627,0,0,423.4
349,Gabe Vincent,MIA,PG,50,242,56,67,2,21,37.8,87,30.9,20,42,46,34,654,1,0,421.7
350,Justin Jackson,MIL,SF,34,245,77,52,2,15,40.3,83.8,30.8,31,53,36,32,576,0,0,417.4
351,Justise Winslow,MEM,SF,26,178,118,50,12,15,35.2,57.1,18.5,20,64,10,37,507,1,0,411.6
352,Thanasis Antetokounmpo,MIL,SF,57,166,124,46,10,22,48.9,51,24.1,25,60,7,43,550,1,0,404.8
353,Tyler Johnson,BKN,SG,39,210,77,47,0,14,39.3,85.7,36.4,18,24,48,17,680,0,0,383.9
353,D.J. Wilson,HOU,PF,35,183,112,23,16,11,40.5,68,34.5,17,38,30,22,432,1,0,383.9
355,Dennis Smith Jr.,DET,PG,23,154,55,77,14,23,40,73.1,32.8,19,39,19,26,420,1,1,383.5
356,Nicolo Melli,DAL,PF,45,134,122,44,4,15,32.6,76,27.1,19,23,23,12,566,0,0,372.4
357,Dylan Windler,CLE,SF,31,161,107,33,12,19,43.8,77.8,33.8,21,31,26,32,512,1,0,368.9
358,Jarrett Culver,MIN,SG,34,180,104,24,9,17,41.1,60.4,24.5,29,56,13,28,499,1,0,364.8
359,Patrick Patterson,LAC,PF,38,197,75,29,8,14,43.6,76.5,35.7,13,32,40,11,581,0,0,363.5
360,Armoni Brooks,HOU,PG,20,223,68,30,5,12,40.6,58.3,38.2,7,18,60,22,520,0,0,361.6
361,Lamar Stevens,CLE,PF,40,165,96,25,13,17,45.6,72.5,16,37,58,4,23,498,1,0,354.7
362,Troy Brown,CHI,SF,34,161,105,29,6,10,43.1,71.4,31.4,15,40,22,21,523,0,0,341.5
363,Max Strus,MIA,PG,39,236,41,24,2,11,45.5,66.7,33.8,16,35,50,8,506,0,0,339.2
364,Harry Giles III,POR,PF,38,108,133,29,13,8,43.3,59.3,34.8,16,34,8,20,347,0,0,333.1
365,Avery Bradley,HOU,SG,27,173,57,46,3,21,37.4,80,32.7,12,31,33,28,601,0,0,330.4
366,Boban Marjanovic,DAL,C,33,156,128,10,6,2,50.8,81.6,12.5,31,61,1,12,271,3,0,328.6
367,Gary Clark,PHI,PF,39,119,115,31,7,13,30.3,80,28.7,8,9,31,17,652,0,0,326.5
368,Al-Farouq Aminu,CHI,PF,23,102,110,31,9,19,38.4,81.8,21.6,18,30,8,28,434,1,0,308.5
369,Ryan Arcidiacono,CHI,PG,44,136,67,56,0,9,41.9,65,37.3,13,24,25,10,450,0,0,308.4
370,Javonte Green,CHI,PF,41,146,71,17,6,28,52,75,33.3,30,43,10,19,473,0,0,305.7
371,Kelan Martin,IND,PF,35,157,78,17,10,10,44.9,90,40,9,38,24,16,322,0,0,300.1
372,Jaren Jackson Jr.,MEM,PF,11,158,62,12,18,12,42.4,83.3,28.3,35,36,17,15,258,0,0,295.4
373,Freddie Gillespie,TOR,PF,20,111,97,9,20,13,52.4,69.7,0,23,44,0,12,391,0,0,294.9
374,Tyler Cook,DET,PF,32,156,95,17,2,8,67,48.6,50,17,68,1,21,437,0,0,294.5
375,Luke Kornet,BOS,PF,31,106,67,24,32,4,43.6,50,25.4,3,29,15,7,347,0,0,287.4
376,Nico Mannion,GS,PG,30,123,46,70,1,16,34.2,82.1,36.7,23,17,22,31,363,0,0,286.2
377,Langston Galloway,PHO,SG,41,192,42,26,0,8,45.3,95.7,42.4,22,31,36,13,439,0,0,284.4
378,Mason Jones,PHI,SG,32,168,55,42,1,7,42.3,62.5,36.4,40,28,24,29,334,0,0,284
379,Kevin Knox,NY,SF,42,163,61,19,6,12,39.2,80,39.3,16,21,35,17,464,0,0,283.7
380,Abdel Nader,PHO,SF,24,160,62,19,9,10,49.1,75.7,41.9,28,39,18,19,355,0,0,281.9
381,Daquan Jeffries,SA,PG,31,127,71,22,10,15,41.7,87.5,29.9,7,30,20,14,492,0,0,281.2
382,Jordan Nwora,MIL,PF,30,171,60,7,7,16,45.9,76,45.2,19,34,28,24,273,2,0,275.5
383,Miye Oni,UTA,PG,54,105,84,28,8,11,35.4,83.3,34.1,5,5,30,16,519,0,0,269.8
384,E'Twaun Moore,PHO,SG,27,133,45,40,5,15,45.5,85.7,31.4,12,44,11,23,388,0,0,264
385,Ed Davis,MIN,PF,23,48,115,21,13,13,43.2,83.3,0,10,19,0,7,298,0,0,262.5
386,Brodric Thomas,CLE,SG,32,125,53,30,10,15,36.1,67.4,27.1,31,23,16,22,399,0,0,261.6
387,Josh Green,DAL,SG,39,101,78,28,3,16,45.2,56.5,16,13,38,4,17,444,0,0,257.6
388,Anthony Lamb,HOU,SF,24,133,70,23,5,6,39,85.7,32.4,18,23,23,19,415,0,0,254.5
389,Wesley Iwundu,NO,SF,41,99,90,18,4,15,33.3,83.9,12.2,26,29,5,19,538,0,0,253
390,Thomas Bryant,WAS,C,10,143,61,15,8,4,64.8,66.7,42.9,16,50,9,11,270,1,0,251.7
391,Dewayne Dedmon,MIA,C,17,113,86,12,6,9,70.8,74.1,20,20,45,1,13,211,1,0,251.2
392,Jakarr Sampson,IND,SF,29,134,77,4,14,2,49.6,65.5,20,19,53,3,15,316,0,0,249.4
393,Jaylen Hoard,OKC,PF,19,116,65,24,5,13,50,68.3,0,28,44,0,17,319,0,0,249
394,Nathan Knight,ATL,C,33,124,72,8,10,10,37,80,18.2,44,31,6,15,278,1,0,247.4
395,Trey Lyles,SA,PF,23,115,86,14,1,6,47.8,65.2,35,15,29,14,6,357,1,0,247.2
395,Isaiah Joe,PHI,SG,41,153,36,20,4,12,36.1,75,36.8,18,9,39,11,382,0,0,247.2
397,Zeke Nnaji,DEN,C,42,136,65,10,4,8,48.1,80,40.7,12,26,24,7,397,0,0,246
398,Jahlil Okafor,DET,C,27,145,66,13,5,6,61.8,70.8,22.2,17,61,2,21,347,0,0,244.7
399,Chandler Hutchison,WAS,SF,25,107,78,17,5,12,37.9,84,36.4,21,31,8,20,345,0,0,240.1
400,Luka Samanic,SA,PF,33,122,68,15,8,8,44.8,55.2,27.9,16,35,12,20,308,0,0,238.1
401,Alize Johnson,BKN,PF,18,94,90,14,5,5,58.8,100,16.7,13,39,1,9,196,2,0,234
401,Skylar Mays,ATL,SG,33,124,35,30,2,14,44.9,88,35,22,30,14,9,269,0,0,234
403,Amir Coffey,LAC,PF,44,140,44,22,0,10,43.7,71.1,41.1,27,22,23,15,394,0,0,230.8
404,KZ Okpala,MIA,PF,37,92,68,19,11,10,37.5,53.3,24,8,24,12,15,446,0,0,229.1
405,Chris Chiozza,BKN,PG,22,88,24,65,6,7,35.2,76.5,31,13,18,13,16,232,1,0,224.3
406,Tremont Waters,BOS,PG,26,99,21,62,1,15,40.5,94.1,39.5,16,19,15,27,237,0,0,222.2
407,Mfiondu Kabengele,CLE,PF,39,95,60,17,13,8,37.1,80,26,16,20,13,15,279,0,0,219.5
408,Justin James,SAC,PG,38,139,30,22,3,8,46.8,58.3,36.8,21,38,14,15,346,0,0,215
409,Matt Thomas,UTA,PG,45,139,44,19,0,4,39.4,85.7,33.8,12,23,27,14,326,0,0,214.3
410,Mike James,BKN,PG,13,100,32,54,1,6,37,77.8,35.5,21,23,11,20,247,0,0,213.4
411,Trent Forrest,UTA,PG,30,88,44,45,4,9,45.1,100,19.2,19,27,5,21,302,0,0,213.3
412,Paul Reed,PHI,PF,26,88,61,12,13,10,53.8,50,0,4,42,0,12,177,1,0,213.2
413,Isaac Bonga,WAS,PG,40,78,66,23,9,11,37,62.5,27.7,5,17,13,22,431,0,0,209.7
414,Glenn Robinson III,SAC,SG,23,121,45,20,3,4,42.4,91.3,36.4,21,26,16,11,369,0,0,208
415,Alfonzo McKinnie,LAL,SF,40,122,54,6,0,7,51.6,55.6,41,10,32,16,5,258,0,0,204.8
416,Shaquille Harrison,DEN,PG,35,73,48,25,5,17,33.3,81.8,18.8,18,23,3,11,365,0,0,201.1
417,Markelle Fultz,ORL,PG,8,103,25,43,2,8,39.4,89.5,25,17,37,4,18,215,1,0,199.5
417,Paul Watson,TOR,PG,27,111,45,17,3,6,46.3,62.5,46.9,5,8,30,9,296,0,0,199.5
419,Justin Patton,HOU,C,13,70,49,14,14,12,41.4,75,26.5,3,20,9,4,246,0,0,197.8
420,Reggie Perry,BKN,C,26,78,73,14,6,6,41,76.9,19,10,28,4,15,210,1,0,195.6
421,Frank Ntilikina,NY,PG,33,89,31,19,4,18,36.7,44.4,47.9,8,6,23,11,321,0,0,187.7
422,Donta Hall,ORL,C,13,73,62,11,10,5,71.4,67.6,0,23,25,0,8,179,1,0,185.9
423,Carsen Edwards,BOS,PG,31,123,26,14,1,7,42.3,84.6,28.6,11,29,18,7,275,0,0,184.2
424,Josh Hall,OKC,SF,21,86,59,28,1,4,30.3,50,10.8,22,26,4,25,336,1,0,183.8
425,Jerome Robinson,WAS,SG,17,83,38,25,6,12,29.5,80,26.2,16,17,11,19,304,0,0,183.1
426,Keita Bates-Diop,SA,SF,30,79,49,12,5,11,44.8,66.7,29.4,14,25,5,7,244,0,0,180.8
427,Tre Jones,SA,PG,38,94,21,39,0,8,47.4,89.5,60,17,34,3,13,277,0,0,180.7
428,Vlatko Cancar,DEN,SF,41,85,50,14,2,11,45.8,76.9,27.3,10,24,9,14,281,0,0,178
428,Gabriel Deck,OKC,SF,10,84,40,24,0,8,47.8,81.8,13.3,18,30,2,6,211,0,0,178
430,Anthony Gill,WAS,PF,26,80,51,11,4,10,50,81.2,29.2,13,23,7,8,217,0,0,177.7
431,Kyle Guy,SAC,PG,31,87,35,32,0,5,33,80,28.3,16,16,13,11,235,0,0,176
432,Ignas Brazdeikis,ORL,SF,13,91,45,18,3,4,42.2,71.4,39.3,10,24,11,13,248,0,0,173
433,Wenyen Gabriel,NO,PF,21,72,54,11,8,9,40,64.7,40.6,11,11,13,15,240,0,0,172.3
434,Khyri Thomas,HOU,SG,5,82,18,25,6,9,48.5,100,33.3,9,23,9,6,152,0,0,165.1
435,Sam Merrill,MIL,SG,30,89,30,21,1,8,44.4,100,44.7,4,11,21,10,232,0,0,164.5
436,Darius Miller,OKC,SF,18,73,24,21,5,13,45.8,100,40.5,12,5,17,8,196,0,0,161.3
437,Matthew Dellavedova,CLE,PG,13,36,24,58,1,4,25,100,16,4,10,4,6,224,0,0,155.8
438,Bruno Fernando,ATL,C,33,51,78,10,3,4,40.9,68.2,0,15,18,0,21,225,0,0,152.6
439,Rodney McGruder,DET,SG,16,91,22,16,1,8,52.9,75,45.8,6,26,11,7,193,0,0,152.4
440,Tacko Fall,BOS,C,18,47,52,3,20,1,72.4,33.3,0,5,21,0,6,135,0,0,149.9
441,Markus Howard,DEN,PG,37,105,21,18,1,4,37.7,77.8,27.7,7,22,18,18,204,0,0,149.2
442,Jalen Harris,TOR,SG,13,96,18,17,0,8,50,77.8,47.2,7,19,17,14,172,0,0,145.1
443,Jabari Parker,BOS,PF,13,72,42,11,5,1,54.5,76.9,18.2,10,28,2,10,165,0,0,140.9
444,Daniel Oturu,LAC,C,30,54,48,10,7,4,42.3,75,20,9,21,1,9,160,1,0,139.6
445,CJ Elleby,POR,SG,30,68,32,10,3,6,37.9,73.3,20.6,11,18,7,5,192,0,0,134.4
446,Romeo Langford,BOS,PG,19,56,35,13,5,6,35.6,75,27.8,9,16,5,10,283,0,0,129.5
447,Jarrell Brantley,UTA,PF,28,64,27,15,2,7,48.1,100,42.9,2,13,12,8,138,0,0,128.9
448,Yogi Ferrell,LAC,PG,10,56,19,22,3,7,35.1,77.8,32.1,7,11,9,3,136,0,0,128.8
449,Quinn Cook,CLE,PG,23,76,17,18,1,4,42.6,87.5,42.3,7,18,11,7,157,0,0,126.4
450,Ersan Ilyasova,UTA,PF,17,65,29,4,3,10,38.9,100,43.9,5,3,18,8,147,0,0,123.8
451,Killian Tillie,MEM,PF,18,57,24,8,8,5,33.3,81.8,30.3,9,9,10,2,181,0,0,121.8
452,Bol Bol,DEN,C,32,69,24,7,10,3,43.1,66.7,37.5,10,16,9,13,159,0,0,121.3
453,Mamadi Diakite,MIL,PF,14,44,34,8,6,7,40,78.6,12.5,11,15,1,3,141,0,0,119.8
454,Sindarius Thornwell,ORL,SG,21,41,18,21,2,12,32.6,50,30.4,4,8,7,7,216,0,0,115.1
455,Jordan Bone,ORL,PG,14,56,24,18,0,2,42.6,0,31.2,0,13,10,3,195,0,0,112.8
456,Jalen Smith,PHO,PF,27,53,37,4,5,1,44,71.4,23.5,5,18,4,7,155,1,0,108.4
457,Louis King,SAC,PF,6,44,18,9,3,6,50,100,36.4,6,13,4,3,83,0,0,94.1
458,Devontae Cacok,LAL,PF,20,39,31,1,4,5,58.6,45.5,0,5,17,0,5,97,0,0,90.7
459,Vernon Carey Jr.,CHA,C,19,46,27,2,5,1,50,81.8,14.3,9,17,1,5,114,0,0,88.4
460,Juwan Morgan,UTA,PF,29,35,28,9,1,4,46.7,42.9,30.8,3,10,4,4,147,0,0,88.1
461,Rondae Hollis-Jefferson,POR,SF,12,27,26,13,4,2,50,56.2,0,9,9,0,2,107,0,0,87.7
462,Rodions Kurucs,MIL,PF,22,31,23,10,4,9,34.4,75,28.6,3,5,6,13,139,0,0,86.6
463,T.J. Warren,IND,SF,4,62,14,5,0,2,52.9,80,0,8,27,0,4,117,0,0,86.3
464,Cameron Oliver,HOU,PF,4,43,21,5,4,2,57.6,25,30.8,1,15,4,3,87,1,0,84.7
465,Dakota Mathias,PHI,PG,8,48,7,13,3,1,39.6,33.3,30.8,2,11,8,1,123,0,0,82.9
466,Deividas Sirvydis,DET,SF,20,41,29,5,0,2,35,50,35.7,3,4,10,5,133,0,0,82.3
